Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 504 1380 2 502 0 0.08 0.03 0.05 1 0 131753796 124166276 7587520 5516 0 119861784 3230276 20984 49556 386980 0 4194300 66444 4127856 0 0 4 0 0 119097716 0 32 588 0 0 0 0 115680 0 7 7 0 32 32 0 0 0
1 0 0 0 0 0 0 0 100 0 0 0 635 4719 0 502 0 0.08 0.03 0.05 1 0 131753796 124174076 7579720 5516 0 119861672 3230624 21188 55332 392100 0 4194300 66444 4127856 0 0 4 0 0 119098040 0 0 1428 0 0 0 0 115660 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 99 1 0 0 1270 4713 3 495 1 0.08 0.03 0.05 1 0 131753796 124196940 7556856 5516 0 119895020 3230624 19272 45884 382448 0 4194300 66444 4127856 0 0 14484 0 0 119130968 19026 0 6260 1 0 0 0 115660 204 0 204 17586 0 17586 0 0 0
3 0 0 1 1 0 0 0 98 1 0 0 1667 1975 0 495 0 0.08 0.03 0.05 1 0 131753796 125026576 6727220 5512 0 120715624 3241556 19776 44264 382448 0 4194300 66444 4127856 0 0 424824 0 0 119950564 409600 0 123 0 0 0 0 115476 999 0 999 409504 0 409504 0 0 0
4 0 0 1 1 0 0 0 98 1 0 0 1710 1975 0 495 0 0.16 0.05 0.06 1 0 131753796 125844972 5908824 5512 0 121522092 3253264 19824 44384 382448 0 4194300 66444 4127856 0 0 827376 0 0 120757364 403456 0 10 0 0 0 0 115476 987 0 987 404064 0 404064 0 0 0
5 0 0 1 1 0 0 0 97 1 0 0 1596 1827 0 495 0 0.16 0.05 0.06 1 0 131753796 126651140 5102656 5512 0 122316816 3264356 19824 44400 382448 0 4194300 66444 4127856 0 0 1225520 0 0 121552972 397312 0 2 0 0 0 0 115476 971 0 971 397728 0 397728 0 0 0
6 0 0 1 1 0 0 0 98 1 0 0 1623 1790 0 495 0 0.16 0.05 0.06 1 0 131753796 127494696 4259100 5512 0 123148792 3275880 19824 44316 382448 0 4194300 66444 4127856 0 0 1640900 0 0 122384464 415744 0 9 0 0 0 0 115476 1014 0 1014 415648 0 415648 0 0 0
7 0 0 1 1 0 0 0 98 1 0 0 1516 1568 0 495 1 0.16 0.05 0.06 1 1 131753796 128203148 3550648 5512 0 123845376 3287644 19824 44460 382448 0 4194300 66444 4127856 0 0 1689152 0 0 123080852 348227 229420 3 0 0 0 0 117460 869 36 905 347395 16932 364327 2 1 3
8 0 0 0 3 0 0 0 97 0 0 0 1100 739 0 495 0 0.16 0.05 0.06 0 1 131753796 128297192 3456604 5512 0 123938108 3289236 19824 44652 382448 0 4194300 66444 4127856 0 0 1461764 0 0 123173560 47104 344076 8 0 0 0 0 117620 109 766 875 45568 392192 437760 3 3 6
9 0 0 1 2 0 0 0 98 1 0 0 1217 1042 0 495 1 0.22 0.06 0.06 1 0 131753796 128720576 3033220 5512 0 124356276 3292900 19824 44656 382448 0 4194300 66444 4127856 0 0 1672052 0 0 123591968 208896 0 1 0 0 0 0 115764 511 322 833 209408 164372 373780 0 0 0
