Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 145 274 2 709 0 0.08 0.03 0.05 0 0 131804000 126400048 5403952 0 380 114679128 3169432 31292 7497748 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 16 0 0 0 0 142592 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 100 0 0 0 146 227 0 709 0 0.08 0.03 0.05 1 0 131804000 126400172 5403828 0 380 114679128 3169624 31292 7497872 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 35 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 100 0 0 0 155 310 2 709 0 0.08 0.03 0.05 0 0 131804000 126400032 5403968 0 380 114679128 3169624 31292 7497884 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 12 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
3 0 0 0 0 0 0 0 100 0 0 0 148 216 0 709 0 0.08 0.03 0.05 0 0 131804000 126400008 5403992 0 380 114679128 3169600 31292 7497904 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 4 0 0 0 0 142680 0 0 0 0 0 0 0 0 0
4 0 0 0 0 0 0 0 100 0 0 0 155 304 2 709 0 0.08 0.03 0.05 0 0 131804000 126399268 5404732 0 380 114679128 3169624 31252 7497352 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 9 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
5 0 0 0 0 0 0 0 100 0 0 0 101 136 0 709 0 0.08 0.03 0.05 0 0 131804000 126399004 5404996 0 380 114679128 3169624 31252 7497364 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 1 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
6 0 0 0 0 0 0 0 100 0 0 0 147 285 0 709 0 0.08 0.03 0.05 0 0 131804000 126398984 5405016 0 380 114679128 3169624 31252 7497368 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 2 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
7 0 0 0 0 0 0 0 100 0 0 0 162 262 2 709 0 0.08 0.03 0.05 0 0 131804000 126398984 5405016 0 380 114679128 3169624 31252 7497376 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 9 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
8 0 0 0 0 0 0 0 100 0 0 0 112 202 0 709 0 0.08 0.03 0.05 0 0 131804000 126398844 5405156 0 380 114679128 3169624 31252 7497380 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 1 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
9 0 0 0 0 0 0 0 100 0 0 0 113 155 0 709 0 0.07 0.03 0.05 0 0 131804000 126398704 5405296 0 380 114679128 3169624 31252 7497384 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 5 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
10 0 0 0 0 0 0 0 100 0 0 0 128 266 3 710 0 0.07 0.03 0.05 0 0 131804000 126398688 5405312 0 380 114679128 3169624 31252 7497484 2553244 0 0 0 0 0 0 8 0 0 113994136 0 33 5 0 0 0 0 142704 0 9 9 0 33 33 0 0 0
11 0 0 0 0 0 0 0 100 0 0 0 153 228 0 710 0 0.07 0.03 0.05 1 0 131804000 126398644 5405356 0 380 114679128 3169704 31252 7497484 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 93 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
12 0 0 0 0 0 0 0 100 0 0 0 123 249 2 710 0 0.07 0.03 0.05 0 0 131804000 126398608 5405392 0 380 114679128 3169704 31252 7497484 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 12 0 0 0 0 142704 0 0 0 0 0 0 0 0 0
13 0 0 0 0 0 0 0 100 0 0 0 111 140 0 710 0 0.07 0.03 0.05 0 0 131804000 126398592 5405408 0 380 114679128 3169684 31252 7497516 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
14 0 0 0 0 0 0 0 100 0 0 0 105 192 0 710 0 0.06 0.03 0.05 0 0 131804000 126398404 5405596 0 380 114679128 3169684 31252 7497516 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
15 0 0 0 0 0 0 0 100 0 0 0 163 257 2 710 0 0.06 0.03 0.05 0 0 131804000 126398404 5405596 0 380 114679128 3169684 31252 7497524 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 4 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
16 0 0 0 0 0 0 0 100 0 0 0 110 201 0 710 0 0.06 0.03 0.05 0 0 131804000 126398404 5405596 0 380 114679128 3169684 31252 7497524 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
17 0 0 0 0 0 0 0 100 0 0 0 125 168 0 710 0 0.06 0.03 0.05 0 0 131804000 126398336 5405664 0 380 114679128 3169684 31252 7497524 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
18 0 0 0 0 0 0 0 100 0 0 0 128 250 2 710 0 0.06 0.03 0.05 0 0 131804000 126398312 5405688 0 380 114679128 3169684 31252 7497548 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 8 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
19 0 0 0 0 0 0 0 100 0 0 0 197 305 0 710 0 0.06 0.03 0.05 0 0 131804000 126398436 5405564 0 380 114679128 3169684 31252 7497564 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
20 0 0 0 0 0 0 0 100 0 0 0 125 252 2 710 0 0.06 0.03 0.05 0 0 131804000 126398296 5405704 0 380 114679128 3169684 31252 7497564 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 8 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
21 0 0 0 0 0 0 0 100 0 0 0 155 250 0 709 0 0.06 0.03 0.05 1 0 131804000 126398344 5405656 0 380 114679128 3169764 31252 7497380 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 31 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
22 0 0 0 0 0 0 0 100 0 0 0 114 223 0 709 0 0.06 0.03 0.05 0 0 131804000 126398344 5405656 0 380 114679128 3169764 31252 7497380 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
23 0 0 0 0 0 0 0 100 0 0 0 162 262 2 709 0 0.06 0.03 0.05 0 0 131804000 126398312 5405688 0 380 114679128 3169764 31252 7497380 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 8 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
24 0 0 0 0 0 0 0 100 0 0 0 119 216 0 709 0 0.05 0.03 0.05 0 0 131804000 126398188 5405812 0 380 114679128 3169764 31252 7497380 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
25 0 0 0 0 0 0 0 100 0 0 0 177 282 0 709 0 0.05 0.03 0.05 0 0 131804000 126398172 5405828 0 380 114679128 3169764 31252 7497380 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
26 0 0 0 0 0 0 0 100 0 0 0 162 319 2 709 0 0.05 0.03 0.05 0 0 131804000 126398060 5405940 0 380 114679128 3169764 31252 7497408 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 7 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
27 0 0 0 0 0 0 0 100 0 0 0 154 238 0 709 0 0.05 0.03 0.05 0 0 131804000 126398012 5405988 0 380 114679128 3169764 31252 7497408 2553244 0 0 0 0 0 0 8 0 0 113994136 0 0 0 0 0 0 0 142684 0 0 0 0 0 0 0 0 0
28 0 0 0 0 0 0 0 100 0 0 0 118 237 2 709 0 0.05 0.03 0.05 0 0 131804000 126398028 5405972 0 380 114679128 3169764 31252 7497408 2553244 0 0 0 0 0 0 8 0 0 113994136 0 8 13 0 0 0 0 142684 0 2 2 0 8 8 0 0 0
29 0 0 0 0 0 0 0 100 0 0 0 518 1184 17 718 0 0.05 0.03 0.05 0 0 131804000 126408360 5395640 0 380 114679128 3169684 36236 7506332 2585852 0 0 0 0 0 0 8 0 0 113994084 0 0 6903 0 0 0 0 142604 0 0 0 0 0 0 0 0 0
30 0 0 0 0 0 0 0 100 0 0 0 439 3440 0 718 0 0.05 0.03 0.05 0 0 131804000 126415552 5388448 0 380 114679128 3169684 36260 7512780 2587900 0 0 0 0 0 0 8 0 0 113994084 0 0 701 0 0 0 0 142604 0 0 0 0 0 0 0 0 0
31 0 0 0 0 0 0 0 100 0 0 0 1026 6268 5 711 1 0.05 0.03 0.05 1 0 131804000 126408648 5395352 0 380 114679128 3169812 34312 7506824 2578280 0 0 0 0 0 0 8 0 0 113994080 17 0 5865 0 0 0 0 142652 4 0 4 16 0 16 0 0 0
32 0 0 1 1 0 0 0 98 1 0 0 2848 862 0 711 1 0.05 0.03 0.05 1 1 131804000 127382728 4421272 0 380 115639304 3182952 35272 7500556 2581196 0 0 0 0 0 0 478872 0 0 114953964 483717 0 1200 1 0 0 0 142668 1216 0 1216 481158 0 481158 0 0 0
33 0 0 1 1 0 0 0 97 1 0 0 3088 610 2 711 0 0.05 0.03 0.05 2 0 131804000 128537780 3266220 0 380 116777440 3198812 35280 7500536 2581196 0 0 0 0 0 0 1047660 0 0 116091868 567296 4 6 0 0 0 0 142644 1384 1 1385 566880 4 566884 0 0 0
34 0 0 1 1 0 0 0 98 1 0 0 3239 733 0 711 1 0.13 0.04 0.05 2 0 131804000 129713512 2090488 0 380 117937172 3214996 35280 7500600 2581196 0 0 0 0 0 0 1627812 0 0 117252056 581632 0 7 0 0 0 0 142644 1421 0 1421 582048 0 582048 0 0 0
35 0 0 1 1 0 0 0 97 1 0 0 3198 792 0 711 1 0.13 0.04 0.05 1 1 131804000 130870596 933404 0 380 119077672 3230960 35280 7500600 2581196 0 0 0 0 0 0 2197040 0 0 118393048 569344 0 0 0 0 0 0 142644 1389 0 1389 568928 0 568928 0 0 0
36 0 0 2 1 0 0 0 97 2 0 0 3350 849 3 712 0 0.13 0.04 0.05 1 1 131804000 131374732 429268 0 380 119573676 3239488 35264 7506852 2581196 0 0 0 0 0 0 2753408 0 0 118888544 555013 4 10 0 0 0 0 142644 1363 1 1364 557473 4 557477 0 0 0
37 0 0 0 3 0 0 0 97 0 0 0 1652 338 0 712 0 0.13 0.04 0.05 1 1 131804000 131399660 404340 0 380 119596828 3241496 35264 7506852 2581196 0 0 0 0 0 0 2222064 0 0 118911424 34878 565304 2 0 0 0 0 144524 101 637 738 33250 324128 357378 0 0 0
