Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 1 1 0 0 0 0 97 3 0 0 1343 1999 69 569 1 0.00 0.12 0.83 1 0 131753796 39866160 91887636 9800 0 36965248 370844 34176 1319420 3525180 0 4194300 81156 4113144 0 0 40 0 0 11975620 0 0 88802 0 0 0 0 123272 0 0 0 0 0 0 0 0 0
1 0 2 0 0 0 0 0 97 3 0 0 1139 340 0 569 1 0.00 0.12 0.83 1 0 131753796 40136064 91617732 9800 0 36965252 370844 34184 1757044 3790452 0 4194300 81156 4113144 0 0 44 0 0 11975620 0 0 13934 0 0 0 0 123272 0 0 0 0 0 0 0 0 0
2 0 2 0 0 0 0 0 97 3 0 0 1201 445 0 569 1 0.00 0.12 0.83 1 0 131753796 40136052 91617744 9800 0 36965252 370844 34272 1756716 3790452 0 4194300 81156 4113144 0 0 44 0 0 11975620 0 0 11759 0 0 0 0 123272 0 0 0 0 0 0 0 0 0
3 0 2 0 0 0 0 0 97 3 0 0 1180 490 4 569 1 0.00 0.12 0.83 1 0 131753796 40136264 91617532 9800 0 36965260 370804 34244 1756760 3789580 0 4194300 81156 4113144 0 0 52 0 0 11975620 0 64 12582 0 0 0 0 123232 0 14 14 0 64 64 0 0 0
4 0 2 0 0 0 0 0 97 3 0 0 1162 413 0 569 1 0.00 0.12 0.83 2 0 131753796 40135816 91617980 9800 0 36965280 370840 34824 1758192 3789580 0 4194300 81156 4113144 0 0 32 0 0 11975632 0 48 11301 0 0 0 0 123236 0 8 8 0 48 48 0 0 0
5 0 2 0 0 0 0 0 97 3 0 0 1250 687 1 566 1 0.08 0.13 0.83 1 0 131753796 40151928 91601868 9800 0 36965236 370840 34008 1773784 3800504 0 4194300 81148 4113152 53248 0 32 0 0 11975632 52 34 36494 2 0 0 0 123236 4 5 9 52 34 86 9 0 9
6 0 2 0 0 0 0 0 97 3 0 0 1158 177 0 566 1 0.08 0.13 0.83 1 0 131753796 40151864 91601932 9808 0 36965292 370840 34016 1773788 3800504 0 4194300 81148 4113152 0 0 36 0 0 11975632 0 24 20914 0 0 0 0 123236 0 4 4 0 24 24 0 1 1
7 0 2 1 0 0 0 0 98 2 0 0 1091 101 0 566 1 0.08 0.13 0.83 1 0 131753796 41607684 90146112 9808 0 36965292 370840 34036 3136716 42601624 0 4194300 81148 4113152 0 0 36 0 0 11975632 0 0 11175 0 0 0 0 123236 0 0 0 0 0 0 0 0 0
8 0 0 2 0 0 0 0 97 3 0 0 1102 114 0 566 1 0.08 0.13 0.83 1 0 131753796 45366936 86386860 9808 0 36965296 370840 34036 6890704 42601624 0 4194300 81148 4113152 0 0 16 0 0 11975632 0 27 1834 0 0 0 0 123236 0 6 6 0 27 27 0 1 1
9 0 0 2 0 0 0 0 97 3 0 0 1135 180 2 568 1 0.08 0.13 0.83 1 0 131753796 49134348 82619448 9808 0 36965296 370840 34036 10646744 42604188 0 4194300 81148 4113152 0 0 8 0 0 11975632 4 16 1975 0 0 0 0 123236 1 2 3 4 16 20 0 0 0
