Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 1 0 0 0 0 0 0 98 1 0 0 899 873 4 497 1 0.00 0.01 0.05 1 0 131753796 33914316 97839480 7236 0 32547140 293180 26204 73696 389996 0 4194300 39832 4154468 0 0 4 0 0 15956656 5628 32 3481 9 0 0 0 123016 51 6 57 5628 32 5660 0 0 0
1 2 0 0 0 0 0 0 98 2 0 0 1372 1071 7 500 1 0.00 0.01 0.05 2 0 131753796 33925428 97828368 7236 0 32552500 292980 28684 79132 395460 0 4194300 39832 4154468 0 0 4 0 0 15962568 4988 0 4016 13 0 0 0 122816 36 1 37 4988 0 4988 0 0 0
2 0 0 1 1 0 0 0 98 1 0 0 1624 3384 69 569 1 0.00 0.01 0.05 1 0 131753796 34414448 97339348 7236 0 32577580 292988 31996 418692 2148888 0 4194300 39832 4154468 0 0 12 0 0 15987792 25984 0 44711 9 0 0 0 122824 231 0 231 25984 0 25984 0 0 0
3 0 2 1 0 0 0 0 97 3 0 0 1205 250 0 569 1 0.00 0.01 0.05 1 0 131753796 35660040 96093756 7236 0 32577612 292988 32216 1785568 3772364 0 4194300 39832 4154468 0 0 32 0 0 15987868 0 0 58972 0 0 0 0 122824 0 0 0 0 0 0 0 0 0
4 0 2 0 0 0 0 0 97 3 0 0 1109 378 0 569 1 0.08 0.03 0.05 1 0 131753796 35660136 96093660 7236 0 32578216 292828 32216 1783404 3772364 0 4194300 39832 4154468 0 0 36 0 0 15988240 0 0 7784 0 0 0 0 122664 0 0 0 0 0 0 0 0 0
5 0 3 0 0 0 0 0 97 3 0 0 1171 350 0 569 1 0.08 0.03 0.05 1 0 131753796 35660012 96093784 7236 0 32578216 292828 32216 1783416 3772364 0 4194300 39832 4154468 0 0 36 0 0 15988240 0 0 11756 0 0 0 0 122664 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 97 3 0 0 1099 387 0 569 1 0.08 0.03 0.05 1 0 131753796 35660320 96093476 7236 0 32578228 292828 32108 1783476 3772364 0 4194300 39832 4154468 0 0 44 0 0 15988228 0 0 11382 0 0 0 0 122664 0 0 0 0 0 0 0 0 0
7 0 2 0 0 0 0 0 97 3 0 0 1246 477 0 569 1 0.08 0.03 0.05 2 0 131753796 35660196 96093600 7236 0 32578256 292828 32108 1783480 3772364 0 4194300 39812 4154488 0 0 52 0 0 15988228 0 0 4393 0 0 0 0 122664 0 0 0 0 0 0 0 0 0
8 0 2 0 0 0 0 0 97 3 0 0 1067 181 0 569 1 0.08 0.03 0.05 1 0 131753796 35677268 96076528 7236 0 32578260 292828 32200 1800440 3789448 0 4194300 39812 4154488 0 0 56 0 0 15988228 0 0 25100 0 0 0 0 122664 0 0 0 0 0 0 0 0 0
9 0 2 0 0 0 0 0 97 3 0 0 1164 175 0 569 1 0.16 0.05 0.06 1 0 131753796 35677268 96076528 7236 0 32578252 292828 32204 1800464 3789448 0 4194300 39776 4154524 24576 0 56 0 0 15988228 24 0 22148 1 0 0 0 122664 3 0 3 24 0 24 3 0 3
