Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 1 0 0 0 0 0 0 99 1 0 0 877 1068 8 771 0 0.10 0.06 0.05 0 0 131754524 44349500 87405024 7016 0 43003056 423936 30284 52360 345308 0 4194300 72304 4121996 0 0 4 0 0 8243604 4220 7 5185 34 0 0 0 172324 111 2 113 4212 7 4219 0 0 0
1 0 0 0 0 0 0 0 100 0 0 0 165 494 2 770 0 0.10 0.06 0.05 0 0 131754524 44350680 87403844 7016 0 43003160 423944 30340 56688 344880 0 4194300 72304 4121996 0 0 16 0 0 8243688 656 0 547 0 0 0 0 172324 82 0 82 656 0 656 0 0 0
2 0 0 0 0 0 0 0 100 0 0 0 293 821 1 767 0 0.10 0.06 0.05 0 0 131754524 44350632 87403892 7012 0 43003184 423944 29028 55264 337956 0 4194300 72300 4122000 16384 0 16 0 0 8243516 720 16 689 2 0 0 0 172324 87 1 88 720 16 736 3 0 3
3 0 0 0 0 0 0 0 100 0 0 0 204 526 0 767 0 0.17 0.07 0.06 0 0 131754524 44351468 87403056 7016 0 43003244 423944 29000 55644 337956 0 4194300 72300 4122000 0 0 20 0 0 8243524 680 28 6 0 0 0 0 172324 87 7 94 680 28 708 0 0 0
4 0 0 0 0 0 0 0 100 0 0 0 162 422 0 767 0 0.17 0.07 0.06 1 0 131754524 44352444 87402080 7016 0 43003440 424348 29016 55680 337956 0 4194300 72300 4122000 0 0 28 0 0 8243716 672 0 6 0 0 0 0 172680 84 0 84 672 0 672 0 0 0
5 0 0 0 0 0 0 0 100 0 0 0 137 401 0 767 0 0.17 0.07 0.06 0 0 131754524 44353344 87401180 7016 0 43003568 424380 29596 55948 337956 0 4194300 72300 4122000 0 0 28 0 0 8243804 680 0 2 0 0 0 0 172712 85 0 85 680 0 680 0 0 0
6 0 0 0 0 0 0 0 100 0 0 0 146 422 0 767 0 0.17 0.07 0.06 0 0 131754524 44353592 87400932 7016 0 43003568 424412 29548 55840 337956 0 4194300 72300 4122000 0 0 0 0 0 8243804 720 0 2 0 0 0 0 172744 90 0 90 720 0 720 0 0 0
7 0 0 0 0 0 0 0 100 0 0 0 201 510 0 767 0 0.17 0.07 0.06 0 0 131754524 44354368 87400156 7016 0 43003568 424444 29548 55840 337956 0 4194300 72300 4122000 0 0 0 0 0 8243804 704 0 2 0 0 0 0 172776 90 0 90 704 0 704 0 0 0
8 0 0 0 0 0 0 0 100 0 0 0 163 421 0 767 0 0.24 0.09 0.06 0 0 131754524 44355232 87399292 7016 0 43003568 424484 29548 55848 337956 0 4194300 72300 4122000 0 0 0 0 0 8243804 664 0 4 0 0 0 0 172808 83 0 83 664 0 664 0 0 0
9 0 0 0 0 0 0 0 100 0 0 0 141 393 0 767 0 0.24 0.09 0.06 1 0 131754524 44355784 87398740 7016 0 43003568 424532 29548 55848 337956 0 4194300 72300 4122000 0 0 0 0 0 8243804 656 0 27 0 0 0 0 172840 82 0 82 656 0 656 0 0 0
