Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 1 1 1 0 0 0 97 2 0 0 1564 1131 0 785 1 0.08 0.07 0.12 1 0 131804000 59801584 72002416 58328 1576 27448188 1563504 38720 29245820 5551772 0 0 0 0 0 0 36 0 0 2429448 13888 0 79555 0 0 0 0 378124 174 0 174 13920 0 13920 0 0 0
1 0 2 0 0 0 0 0 97 3 0 0 1240 527 0 785 1 0.08 0.07 0.12 1 0 131804000 60260912 71543088 58328 1576 27448412 1563500 39200 29939932 6006524 0 0 0 0 0 0 52 0 0 2430100 0 0 21086 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
2 0 2 0 0 0 0 0 97 3 0 0 1199 557 0 785 1 0.08 0.07 0.12 1 0 131804000 60260788 71543212 58328 1576 27448420 1563500 39200 29939948 6006524 0 0 0 0 0 0 60 0 0 2430100 0 0 12391 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
3 0 2 0 0 0 0 0 97 3 0 0 1259 588 2 785 1 0.08 0.07 0.12 1 0 131804000 60260664 71543336 58328 1576 27448424 1563500 39200 29939976 6006524 0 0 0 0 0 0 64 0 0 2430088 0 0 11923 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
4 0 2 0 0 0 0 0 97 3 0 0 1201 557 0 785 1 0.08 0.07 0.12 1 0 131804000 60260588 71543412 58328 1576 27448432 1563500 39168 29940156 6006524 0 0 0 0 0 0 72 0 0 2430076 0 0 12419 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
5 0 2 0 0 0 0 0 98 2 0 0 1261 537 2 785 1 0.16 0.08 0.12 1 0 131804000 60277224 71526776 58328 1576 27448432 1563500 39260 29957128 6023672 0 0 0 0 0 0 72 0 0 2430088 0 0 35408 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 97 3 0 0 1132 277 0 785 1 0.16 0.08 0.12 2 0 131804000 60277116 71526884 58328 1576 27448432 1563500 39260 29957148 6023672 0 0 0 0 0 0 72 0 0 2430088 0 0 24045 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
7 0 2 1 0 0 0 0 98 2 0 0 1214 369 2 785 1 0.16 0.08 0.12 1 0 131804000 61486684 70317316 58328 1576 27448436 1563500 39280 31268896 44824792 0 0 0 0 0 0 76 0 0 2430088 0 0 18462 0 0 0 0 378120 0 0 0 0 0 0 0 0 0
8 0 1 2 0 0 0 0 97 3 0 0 1135 277 0 785 1 0.16 0.08 0.12 3 0 131804000 66005340 65798660 58328 1576 27448436 1563548 39280 35784648 44824792 0 0 0 0 0 0 76 0 0 2430088 0 0 2236 0 0 0 0 378136 0 0 0 0 0 0 0 0 0
9 0 0 2 0 0 0 0 97 3 0 0 1237 387 2 787 1 0.16 0.08 0.12 2 0 131804000 69852544 61951456 58328 1576 27448436 1563548 39280 39460840 44827104 0 0 0 0 0 0 76 0 0 2430088 0 0 2012 0 0 0 0 378136 0 0 0 0 0 0 0 0 0
10 0 0 2 0 0 0 0 97 3 0 0 1201 411 2 787 1 0.22 0.10 0.13 1 0 131804000 72840368 58963632 58328 1576 27448452 1563548 39280 42446984 44827104 0 0 0 0 0 0 76 0 0 2430104 0 0 1467 0 0 0 0 378136 0 0 0 0 0 0 0 0 0
11 0 0 2 0 0 0 0 97 3 0 0 1248 440 1 787 1 0.22 0.10 0.13 1 0 131804000 75852784 55951216 58328 1576 27448452 1563548 39280 45449368 44827116 0 0 0 0 0 0 76 0 0 2430104 0 0 1891 0 0 0 0 378136 0 0 0 0 0 0 0 0 0
12 0 0 2 0 0 0 0 97 3 0 0 1186 296 2 787 1 0.22 0.10 0.13 1 0 131804000 77423396 54380604 58328 1576 27448452 1563548 39280 46979240 44827116 0 0 0 0 0 0 76 0 0 2430104 0 0 15091 0 0 0 0 378136 0 0 0 0 0 0 0 0 0
