Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 1 1 0 0 0 0 98 2 0 0 1415 2223 69 783 1 0.11 0.06 0.06 1 0 131804000 33314108 98489892 58300 408 3848656 994608 37000 26992340 5916400 0 0 0 0 0 0 20 0 0 3677464 4 0 98842 0 0 0 0 312552 1 0 1 4 0 4 0 0 0
1 0 2 0 0 0 0 0 97 3 0 0 1347 739 2 783 1 0.11 0.06 0.06 1 0 131804000 33407936 98396064 58296 408 3848680 994644 37728 27336432 6004824 0 0 0 0 0 0 48 0 0 3677380 0 160 7839 0 0 0 0 312588 0 26 26 0 160 160 0 3 3
2 0 2 0 0 0 0 0 97 3 0 0 1276 632 0 783 1 0.11 0.06 0.06 1 0 131804000 33407812 98396188 58296 408 3848688 994644 37728 27336448 6004824 0 0 0 0 0 0 56 0 0 3677380 0 0 12448 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
3 0 2 0 0 0 0 0 98 2 0 0 1200 587 2 783 1 0.19 0.07 0.06 1 0 131804000 33407376 98396624 58296 408 3848696 994644 37728 27336484 6004824 0 0 0 0 0 0 64 0 0 3677380 0 0 11806 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
4 0 2 0 0 0 0 0 97 3 0 0 1308 828 1 783 1 0.19 0.07 0.06 1 0 131804000 33407252 98396748 58296 408 3848700 994644 37824 27336628 6004876 0 0 0 0 0 0 68 0 0 3677380 0 0 12717 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
5 0 2 0 0 0 0 0 97 3 0 0 1174 440 0 783 2 0.19 0.07 0.06 3 0 131804000 33424196 98379804 58296 408 3848700 994644 37916 27353596 6022024 0 0 0 0 0 0 68 0 0 3677380 0 0 40728 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 97 3 0 0 1282 540 2 783 1 0.19 0.07 0.06 1 0 131804000 33423712 98380288 58296 408 3848700 994644 37820 27353412 6022024 0 0 0 0 0 0 68 0 0 3677380 0 0 22019 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
7 0 2 1 0 0 0 0 97 3 0 0 1151 476 1 783 1 0.19 0.07 0.06 1 0 131804000 34998844 96805156 58296 408 3848700 994644 37840 28870568 44823144 0 0 0 0 0 0 68 0 0 3677380 0 0 15817 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
8 0 0 2 0 0 0 0 97 3 0 0 1298 437 2 783 1 0.25 0.09 0.07 1 0 131804000 37671012 94132988 58296 408 3848704 994644 37840 31599200 44823144 0 0 0 0 0 0 72 0 0 3677368 0 0 263634 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
9 0 0 2 0 0 0 0 97 3 0 0 1229 443 2 785 1 0.25 0.09 0.07 1 0 131804000 40005456 91798544 58296 408 3848704 994620 37840 33929696 44825720 0 0 0 0 0 0 72 0 0 3677380 0 8 582867 0 0 0 0 312588 0 2 2 0 8 8 0 0 0
10 0 0 2 0 0 0 0 98 2 0 0 1246 399 2 785 1 0.25 0.09 0.07 1 0 131804000 42389380 89414620 58296 408 3848704 994620 37840 36309980 44825720 0 0 0 0 0 0 72 0 0 3677380 0 0 595024 0 0 0 0 312588 0 0 0 0 0 0 0 0 0
