Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 1 1 1 0 0 0 98 1 0 0 1912 2850 69 835 1 1.51 2.90 5.38 1 0 131754524 87024308 44730216 2472 0 84064972 1291968 26420 751064 2759472 0 4194300 89456 4104844 0 0 2912 0 0 2837056 16312 4 63070 2 0 0 0 192436 250 1 251 16312 4 16316 0 0 0
1 0 2 1 0 0 0 0 98 2 0 0 1144 241 0 835 1 1.51 2.90 5.38 1 0 131754524 87996704 43757820 2472 0 84064972 1291968 26428 1735808 3719504 0 4194300 89456 4104844 0 0 2908 0 0 2837056 0 0 39819 0 0 0 0 192436 0 0 0 0 0 0 0 0 0
2 0 2 0 0 0 0 0 98 2 0 0 1192 364 0 835 1 1.51 2.90 5.38 3 0 131754524 87997100 43757424 2472 0 84064928 1292064 26736 1737796 3719504 0 4194300 89456 4104844 0 0 2532 0 0 2837728 0 240 11382 0 0 0 0 192436 0 4 4 0 240 240 0 0 0
3 0 2 0 0 0 0 0 98 2 0 0 1184 355 0 835 1 1.51 2.90 5.38 2 0 131754524 87996920 43757604 2472 0 84064856 1292064 26508 1737588 3719504 0 4194300 89456 4104844 0 0 2304 0 0 2837708 0 0 10759 0 0 0 0 192436 0 0 0 0 0 0 0 0 0
4 0 2 0 0 0 0 0 98 2 0 0 1248 427 0 835 1 1.47 2.87 5.36 1 0 131754524 87996672 43757852 2472 0 84065012 1292064 26636 1737748 3719504 0 4194300 89456 4104844 0 0 2308 0 0 2837784 0 0 8359 0 0 0 0 192436 0 0 0 0 0 0 0 0 0
5 0 2 0 0 0 0 0 98 2 0 0 1218 418 0 835 1 1.47 2.87 5.36 1 0 131754524 87996928 43757596 2472 0 84065108 1292096 26364 1739820 3719504 0 4194300 89456 4104844 0 0 2324 0 0 2837820 0 0 6942 0 0 0 0 192436 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 98 2 0 0 1114 190 0 835 1 1.47 2.87 5.36 2 0 131754524 88016956 43737568 2472 0 84065156 1291968 26440 1759960 3740140 0 4194300 89456 4104844 0 0 2324 0 0 2837860 0 126 32365 0 0 0 0 192308 0 26 26 0 126 126 0 2 2
7 0 2 0 0 0 0 0 98 2 0 0 1089 137 1 836 1 1.47 2.87 5.36 1 0 131754524 88016956 43737568 2472 0 84065156 1291968 26440 1759960 3740140 0 4194300 89456 4104844 0 0 2324 0 0 2837860 0 42 13238 0 0 0 0 192308 0 9 9 0 42 42 0 2 2
8 0 1 1 0 0 0 0 98 2 0 0 1156 218 0 836 1 1.47 2.87 5.36 1 0 131754524 90199296 41555228 2472 0 84065160 1291968 26460 3889036 42541124 0 4194300 89456 4104844 0 0 2328 0 0 2837860 0 0 1372 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
9 0 0 2 0 0 0 0 98 2 0 0 1146 217 2 838 1 1.43 2.84 5.34 1 0 131754524 93697584 38056940 2472 0 84065164 1291968 26460 7391232 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1908 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
10 0 0 2 0 0 0 0 98 2 0 0 1091 155 0 838 1 1.43 2.84 5.34 1 0 131754524 96547992 35206532 2472 0 84065164 1291968 26460 10235924 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1390 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
11 0 0 2 0 0 0 0 98 2 0 0 1093 148 0 838 1 1.43 2.84 5.34 1 0 131754524 99396196 32358328 2472 0 84065164 1291968 26460 13078548 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1389 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
12 0 0 2 0 0 0 0 98 2 0 0 1153 239 0 838 2 1.43 2.84 5.34 3 0 131754524 102246380 29508144 2472 0 84065164 1292008 26460 15923220 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1414 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
13 0 0 2 0 0 0 0 98 2 0 0 1146 216 0 838 1 1.43 2.84 5.34 1 0 131754524 105090488 26664036 2472 0 84065164 1292008 26460 18761748 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1415 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
14 0 0 2 0 0 0 0 98 2 0 0 1093 169 1 839 1 1.39 2.81 5.31 1 0 131754524 107928328 23826196 2472 0 84065164 1292008 26460 21594132 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 1 1384 0 0 0 0 192308 0 1 1 0 1 1 0 0 0
15 0 0 2 0 0 0 0 98 2 0 0 1089 159 0 839 1 1.39 2.81 5.31 1 0 131754524 110764180 20990344 2472 0 84065164 1292008 26460 24424468 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1383 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
16 0 0 2 0 0 0 0 98 2 0 0 1151 223 0 839 1 1.39 2.81 5.31 1 0 131754524 113604068 18150456 2472 0 84065164 1292008 26460 27256852 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2837860 0 0 1384 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
17 0 0 2 0 0 0 0 98 2 0 0 1172 210 0 839 1 1.39 2.81 5.31 1 0 131754524 115385748 16368776 2472 0 84040016 1292004 26460 29106196 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2834960 0 0 229304 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
18 0 0 2 0 0 0 0 98 2 0 0 1163 309 0 839 1 1.39 2.81 5.31 1 0 131754524 115719756 16034768 2472 0 84040016 1292004 26460 29444116 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2834960 0 0 243 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
19 0 0 2 0 0 0 0 98 2 0 0 1192 365 0 839 1 1.36 2.78 5.29 1 0 131754524 116106620 15647904 2472 0 84040016 1292004 26460 29831188 42543700 0 4194300 89456 4104844 0 0 2332 0 0 2834960 0 0 232 0 0 0 0 192308 0 0 0 0 0 0 0 0 0
20 0 0 2 0 0 0 0 98 2 0 0 4500 1560 0 839 1 1.36 2.78 5.29 1 0 131754524 116581452 15173072 2188 0 83653812 1292068 26176 30679808 42543700 0 4194300 109096 4085204 0 20111360 2332 0 0 2834956 0 19640 118983 0 0 0 0 192372 0 1432 1432 0 19640 19640 0 3478 3478
21 0 0 2 0 0 0 0 98 2 0 0 1689 668 0 839 2 1.36 2.78 5.29 1 0 131754524 117961776 13792748 2188 0 83549896 1292148 26180 32178048 42543700 0 4194300 121472 4072828 32768 12673024 2332 0 0 2834956 32 12376 352294 1 0 0 0 192452 0 179 179 0 12376 12376 0 2915 2915
22 0 0 2 0 0 0 0 98 2 0 0 1516 457 0 839 1 1.36 2.78 5.29 3 0 131754524 119551960 12202564 2188 0 83492148 1292212 26180 33818992 42543700 0 4194300 129416 4064884 0 8138752 2332 0 0 2834956 0 7948 412074 0 0 0 0 192516 1 141 142 32 7948 7980 7 1846 1853
23 0 0 2 0 0 0 0 98 2 0 0 1335 501 0 839 1 1.36 2.78 5.29 1 0 131754524 121119284 10635240 2188 0 83432776 1292164 26180 35446220 42543700 0 4194300 133956 4060344 0 4648960 2332 0 0 2834956 0 4540 407819 0 0 0 0 192468 0 45 45 0 4540 4540 0 1090 1090
24 0 0 2 0 0 0 0 98 2 0 0 1531 575 0 839 1 1.33 2.75 5.27 1 0 131754524 122706952 9047572 2188 0 83376052 1292264 26180 37083804 42543700 0 4194300 143432 4050868 0 9703424 2332 0 0 2834956 0 9476 411811 0 0 0 0 192568 0 114 114 0 9476 9476 0 2255 2255
25 0 0 2 0 0 0 0 98 2 0 0 1444 574 0 839 1 1.33 2.75 5.27 1 0 131754524 124301244 7453280 2188 0 83315380 1292216 26180 38734960 42543700 0 4194300 150396 4043904 0 7131136 2332 0 0 2834956 0 6964 414635 0 0 0 0 192520 0 78 78 0 6964 6964 0 1663 1663
26 0 0 2 0 0 0 0 98 2 0 0 1341 522 0 839 1 1.33 2.75 5.27 1 0 131754524 125891896 5862628 2188 0 83260084 1292216 26180 40383304 42543700 0 4194300 151060 4043240 0 679936 2332 0 0 2834956 0 664 412243 0 0 0 0 192520 0 43 43 0 664 664 0 123 123
27 0 2 0 0 0 0 0 98 2 0 0 1199 217 0 839 1 1.33 2.75 5.27 2 0 131754524 126004052 5750472 2188 0 83255144 1292216 26184 40498940 42543700 0 4194300 151548 4042752 327680 557056 2332 0 0 2834956 320 544 35428 10 0 0 0 192520 10 36 46 320 544 864 70 100 170
28 0 2 0 0 0 0 0 98 2 0 0 1152 219 0 839 1 1.33 2.75 5.27 1 0 131754524 126003708 5750816 2188 0 83255200 1292216 26184 40498972 42543700 0 4194300 151548 4042752 0 0 2332 0 0 2834956 0 0 3 0 0 0 0 192520 0 0 0 0 0 0 0 0 0
29 0 2 0 0 0 0 0 98 2 0 0 1126 185 0 839 1 1.31 2.72 5.25 1 0 131754524 126003564 5750960 2188 0 83255200 1292216 26184 40498976 42543700 0 4194300 151548 4042752 0 0 2332 0 0 2834956 0 0 2 0 0 0 0 192520 0 0 0 0 0 0 0 0 0
30 0 2 4 4 0 0 0 90 6 0 0 75656 2269 0 839 6 1.31 2.72 5.25 7 58 131754524 126516080 5238444 2220 0 83363500 1292488 26256 40885944 42543700 0 4194300 155768 4038532 7065600 7847936 2332 0 0 2969444 156540 7664 104383 218 0 0 0 192592 478 330 808 59828 7380 67208 1507 1558 3065
31 0 90 1 6 0 0 0 3 90 0 0 167044 6091 0 839 62 1.31 2.72 5.25 61 3 131754524 126564200 5190324 2220 0 83379696 1292464 26268 40911912 42543700 0 4194300 142936 4051364 12017664 0 2340 0 0 2991800 160476 0 15990 377 0 0 0 192652 1436 24 1460 251476 284 251760 2547 0 2547
32 0 100 0 0 0 0 0 0 100 0 0 50859 5233 0 839 59 1.31 2.72 5.25 60 5 131754524 126576388 5178136 2220 0 83392768 1292620 26284 40916516 42543700 0 4194300 141624 4052676 1089536 0 168 0 0 3005824 289136 2340 690 35 0 0 0 192812 1165 17 1182 280768 2340 283108 231 0 231
33 0 100 0 0 0 0 0 0 100 0 0 50465 4984 0 839 61 1.31 2.72 5.25 61 3 131754524 126571248 5183276 2220 0 83386884 1292636 26284 40917764 42543700 0 4194300 141332 4052968 327680 0 0 0 0 2997360 252708 0 411 10 0 0 0 192812 1078 0 1078 259988 0 259988 70 0 70
34 0 99 0 0 0 0 0 0 100 0 0 50379 4624 0 839 53 5.61 3.59 5.51 54 10 131754524 126574980 5179544 2220 0 83383524 1292636 26284 40918056 42543700 0 4194300 141328 4052972 0 0 0 0 0 2999132 264524 0 262 0 0 0 0 192812 1028 0 1028 251352 0 251352 0 0 0
35 0 100 0 0 0 0 0 0 100 0 0 50510 4518 0 839 54 5.61 3.59 5.51 54 11 131754524 126570300 5184224 2220 0 83383996 1292636 26284 40918064 42543700 0 4194300 141328 4052972 0 0 0 0 0 2998824 249408 0 339 0 0 0 0 192812 1031 0 1031 254428 0 254428 0 0 0
36 0 99 0 1 0 0 0 0 99 0 0 50140 4040 0 839 50 5.61 3.59 5.51 52 13 131754524 126565032 5189492 2220 0 83376372 1292636 26284 40918064 42543700 0 4194300 141328 4052972 0 0 0 0 0 2988668 236436 189 326 0 0 0 0 192812 949 41 990 231756 188 231944 0 2 2
