Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 2 0 0 0 0 0 0 98 2 0 0 1137 1062 8 499 0 0.00 0.02 0.05 0 0 131753796 4755128 126998668 9576 0 3395720 295088 29776 52012 408736 0 4194300 83408 4110892 0 0 12 0 0 3289300 5557 0 3228 14 0 0 0 132024 64 0 64 5552 0 5552 0 0 0
1 1 0 0 0 0 0 0 99 1 0 0 956 820 1 500 0 0.08 0.04 0.05 0 0 131753796 4767068 126986728 9576 0 3397856 295184 30576 61692 416224 0 4194300 83408 4110892 0 0 20 0 0 3291600 2641 0 2490 4 0 0 0 132024 114 0 114 2638 0 2638 1 0 1
2 0 0 0 2 0 0 0 98 1 0 0 1676 3318 69 569 1 0.08 0.04 0.05 1 0 131753796 4987856 126765940 9576 0 3423216 295580 34036 167256 1148744 0 4194300 83408 4110892 0 0 32 0 0 3316688 25131 0 16701 7 0 0 0 132068 280 0 280 25138 0 25138 0 0 0
3 0 1 1 0 0 0 0 97 3 0 0 1278 389 0 569 1 0.08 0.04 0.05 1 0 131753796 6465940 125287856 9576 0 3423216 295580 34064 1615436 3777112 0 4194300 83408 4110892 0 0 32 0 0 3316688 0 64 84262 0 0 0 0 132068 0 14 14 0 64 64 0 0 0
4 0 2 0 0 0 0 0 97 3 0 0 1165 386 0 569 1 0.08 0.04 0.05 1 0 131753796 6491940 125261856 9576 0 3423244 295764 34120 1757712 3789744 0 4194300 83408 4110892 0 0 32 0 0 3316728 0 8 6563 0 0 0 0 132092 0 1 1 0 8 8 0 1 1
5 0 2 0 0 0 0 0 97 3 0 0 1179 483 1 569 1 0.08 0.04 0.05 1 0 131753796 6492556 125261240 9576 0 3423188 295620 33896 1755500 3789604 0 4194300 83408 4110892 0 0 32 0 0 3316848 0 0 12376 0 0 0 0 131948 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 97 3 0 0 1163 430 0 569 1 0.16 0.06 0.06 1 0 131753796 6492424 125261372 9576 0 3423200 295620 33896 1755544 3789604 0 4194300 83408 4110892 0 0 44 0 0 3316848 0 0 12230 0 0 0 0 131948 0 0 0 0 0 0 0 0 0
7 0 2 0 0 0 0 0 97 3 0 0 1220 483 0 569 1 0.16 0.06 0.06 1 0 131753796 6492368 125261428 9576 0 3423200 295620 33896 1755552 3789604 0 4194300 83408 4110892 0 0 44 0 0 3316848 0 0 3677 0 0 0 0 131948 0 0 0 0 0 0 0 0 0
8 0 2 0 0 0 0 0 97 3 0 0 1120 188 0 569 1 0.16 0.06 0.06 1 0 131753796 6509356 125244440 9576 0 3423208 295620 33988 1772512 3806620 0 4194300 83408 4110892 0 0 52 0 0 3316848 0 0 20839 0 0 0 0 131948 0 0 0 0 0 0 0 0 0
9 0 2 0 0 0 0 0 97 3 0 0 1127 335 1 569 1 0.16 0.06 0.06 2 0 131753796 6509376 125244420 9576 0 3423208 295664 33988 1772524 3806684 0 4194300 83408 4110892 0 0 52 0 0 3316848 0 17 25979 0 0 0 0 131952 0 2 2 0 16 16 0 0 0
10 0 1 1 0 0 0 0 97 3 0 0 1150 300 3 571 1 0.16 0.06 0.06 1 0 131753796 8792072 122961724 9576 0 3423208 295664 34008 4136800 42610544 0 4194300 83408 4110892 0 0 52 0 0 3316848 0 0 1904 0 0 0 0 131952 0 0 0 0 0 0 0 0 0
11 0 0 2 0 0 0 0 97 3 0 0 1167 195 0 571 1 0.22 0.07 0.06 1 0 131753796 12524972 119228824 9576 0 3423208 295708 34008 7860140 42610544 0 4194300 83408 4110892 0 0 52 0 0 3316848 0 1 1820 0 0 0 0 131956 0 2 2 0 1 1 0 0 0
12 0 0 2 0 0 0 0 98 2 0 0 1124 202 0 571 1 0.22 0.07 0.06 1 0 131753796 16152904 115600892 9576 0 3423212 295708 34008 11161516 42610544 0 4194300 83408 4110892 0 0 56 0 0 3316848 0 0 1769 0 0 0 0 131956 0 0 0 0 0 0 0 0 0
13 0 0 2 0 0 0 0 97 3 0 0 1120 188 0 571 1 0.22 0.07 0.06 1 0 131753796 19259528 112494268 9576 0 3423212 295708 34008 14260140 42610544 0 4194300 83408 4110892 0 0 56 0 0 3316848 0 0 1515 0 0 0 0 131956 0 0 0 0 0 0 0 0 0
14 0 0 2 0 0 0 0 98 2 0 0 1133 346 1 571 1 0.22 0.07 0.06 1 0 131753796 22366408 109387388 9576 0 3423232 295712 34072 17360704 42610544 0 4194300 83404 4110896 0 0 60 0 0 3316852 0 0 1811 0 0 0 0 131960 0 0 0 0 0 0 0 0 0
15 0 0 2 0 0 0 0 97 3 0 0 1202 183 0 571 1 0.22 0.07 0.06 1 0 131753796 25163252 106590544 9576 0 3423232 295712 34072 20205420 42610544 0 4194300 83404 4110896 0 0 60 0 0 3316836 0 0 85172 0 0 0 0 131960 0 0 0 0 0 0 0 0 0
16 0 0 2 0 0 0 0 97 3 0 0 1093 99 0 571 1 0.29 0.09 0.07 1 0 131753796 27513744 104240052 9576 0 3423232 295712 34072 22568736 42610544 0 4194300 83404 4110896 0 0 60 0 0 3316852 0 0 1147 0 0 0 0 131960 0 0 0 0 0 0 0 0 0
17 0 0 2 0 0 0 0 97 3 0 0 1153 253 2 570 1 0.29 0.09 0.07 1 0 131753796 29661684 102092112 9576 0 3423232 295720 34044 24737496 42609784 0 4194300 83404 4110896 0 0 60 0 0 3316868 0 0 1596 0 0 0 0 131968 0 0 0 0 0 0 0 0 0
18 0 0 2 0 0 0 0 97 3 0 0 1104 117 0 570 1 0.29 0.09 0.07 1 0 131753796 31695304 100058492 9576 0 3423232 295720 34044 26773180 42609784 0 4194300 83404 4110896 0 0 60 0 0 3316868 0 0 993 0 0 0 0 131968 0 0 0 0 0 0 0 0 0
19 0 0 2 0 0 0 0 97 3 0 0 1328 674 1 567 1 0.29 0.09 0.07 2 0 131753796 33632512 98121284 9572 0 3423228 295720 32788 28693128 42603084 0 4194300 83404 4110896 0 0 68 0 0 3316868 0 24 1805 0 0 0 0 131968 0 1 1 0 24 24 0 0 0
20 0 0 2 0 0 0 0 97 3 0 0 1111 139 0 567 1 0.29 0.09 0.07 1 0 131753796 35448616 96305180 9572 0 3423228 295720 32788 30536292 42603084 0 4194300 83404 4110896 0 0 68 0 0 3316868 0 0 887 0 0 0 0 131968 0 0 0 0 0 0 0 0 0
21 0 0 2 0 0 0 0 97 3 0 0 1113 138 0 567 1 0.34 0.10 0.07 1 0 131753796 37108860 94644936 9568 0 3423224 295720 32780 32260164 42603084 0 4194300 83404 4110896 0 0 72 0 0 3316876 0 0 813 0 0 0 0 131968 0 0 0 0 0 0 0 0 0
22 0 0 2 0 0 0 0 97 3 0 0 1136 155 0 567 1 0.34 0.10 0.07 1 0 131753796 38697444 93056352 9568 0 3423224 295720 32724 33822408 42603084 0 4194300 83404 4110896 0 0 76 0 0 3316892 0 16 776 0 0 0 0 131968 0 4 4 0 16 16 0 0 0
