Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 1384 4025 0 501 0 0.98 3.74 6.23 0 0 131753796 122340820 9412976 4252 0 119970992 1298512 17940 53112 402828 0 4194300 91996 4102304 0 0 388 0 0 16131828 0 0 1276 0 0 0 0 126784 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 99 1 0 0 2342 5814 3 494 1 0.98 3.74 6.23 1 0 131753796 122329120 9424676 4252 0 119971656 1298540 17672 45964 394328 0 4194300 91996 4102304 0 0 588 0 0 16132732 640 0 6887 1 0 0 0 126780 145 0 145 640 0 640 0 0 0
2 2 0 0 0 0 0 0 98 2 0 0 1511 1401 9 497 0 0.98 3.74 6.23 1 0 131753796 122339012 9414784 4248 0 119972212 1298528 19056 41060 405740 0 4194300 91996 4102304 0 0 588 0 0 16133184 1144 0 6213 5 0 0 0 126736 27 0 27 1140 0 1140 0 0 0
3 0 0 1 1 0 0 0 98 1 0 0 1883 3340 69 566 1 0.98 3.74 6.23 1 0 131753796 122816636 8937160 4256 0 119990064 1298656 23008 523652 2147052 0 4194300 91996 4102304 0 0 0 0 0 16150640 17240 588 43418 1 0 0 0 126736 230 3 233 17244 588 17832 0 0 0
4 0 2 1 0 0 0 0 97 3 0 0 1195 243 0 566 1 0.98 3.69 6.20 1 0 131753796 124062360 7691436 4256 0 119989864 1298660 23152 1746804 3783164 0 4194300 91996 4102304 0 0 0 0 0 16150828 0 0 58473 0 0 0 0 126740 0 0 0 0 0 0 0 0 0
5 0 2 0 0 0 0 0 97 3 0 0 1191 445 0 566 1 0.98 3.69 6.20 2 0 131753796 124062184 7691612 4256 0 119989908 1298764 23904 1746640 3783164 0 4194300 91996 4102304 0 0 0 0 0 16150844 0 0 6170 0 0 0 0 126732 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 97 3 0 0 1273 439 0 566 1 0.98 3.69 6.20 1 0 131753796 124062000 7691796 4256 0 119989916 1298604 23904 1746644 3783164 0 4194300 91996 4102304 0 0 0 0 0 16150844 0 0 12448 0 0 0 0 126732 0 0 0 0 0 0 0 0 0
7 0 2 0 0 0 0 0 97 3 0 0 1237 507 0 566 1 0.98 3.69 6.20 1 0 131753796 124061552 7692244 4256 0 119989916 1298648 23904 1746652 3783164 0 4194300 91996 4102304 0 0 0 0 0 16150844 0 0 12448 0 0 0 0 126736 0 0 0 0 0 0 0 0 0
8 0 2 0 0 0 0 0 97 3 0 0 1246 379 0 566 1 0.98 3.69 6.20 1 0 131753796 124078456 7675340 4256 0 119989924 1298648 23988 1763612 3800420 0 4194300 91996 4102304 0 0 48 0 0 16150844 0 0 23001 0 0 0 0 126736 0 0 0 0 0 0 0 0 0
9 0 2 0 0 0 0 0 97 3 0 0 1062 127 0 566 1 0.98 3.65 6.17 1 0 131753796 124078176 7675620 4256 0 119989924 1298648 23988 1763616 3800420 0 4194300 91996 4102304 0 0 48 0 0 16150844 0 0 22423 0 0 0 0 126736 0 0 0 0 0 0 0 0 0
