Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 274 661 2 723 0 0.00 0.01 0.05 0 0 131804000 54654132 77149868 58360 1580 25811688 549316 35228 27206756 2640108 0 0 0 0 0 0 32 0 0 825088 744 0 26 0 0 0 0 141528 93 0 93 744 0 744 0 0 0
1 0 0 0 0 0 0 0 100 0 0 0 297 792 1 723 0 0.00 0.01 0.05 0 0 131804000 54654808 77149192 58360 1580 25811580 549212 35524 27204548 2640008 0 0 0 0 0 0 36 0 0 825172 792 0 426 0 0 0 0 141424 99 0 99 792 0 792 0 0 0
2 0 0 0 0 0 0 0 100 0 0 0 290 658 0 723 0 0.00 0.01 0.05 0 0 131804000 54655692 77148308 58360 1580 25811580 549212 35524 27204660 2640008 0 0 0 0 0 0 36 0 0 825172 768 0 7 0 0 0 0 141424 96 0 96 768 0 768 0 0 0
3 0 0 0 0 0 0 0 100 0 0 0 251 691 2 723 0 0.08 0.03 0.05 0 0 131804000 54656592 77147408 58360 1580 25811744 549124 35372 27206200 2640008 0 0 0 0 0 0 40 0 0 825220 720 0 14 0 0 0 0 141336 91 0 91 720 0 720 1 0 1
4 0 0 0 0 0 0 0 100 0 0 0 295 668 0 723 0 0.08 0.03 0.05 0 0 131804000 54657212 77146788 58360 1580 25811744 549124 35372 27206216 2640008 0 0 0 0 0 0 40 0 0 825220 776 0 7 0 0 0 0 141336 97 0 97 776 0 776 0 0 0
5 0 0 0 0 0 0 0 100 0 0 0 287 775 1 723 0 0.08 0.03 0.05 0 0 131804000 54658028 77145972 58360 1580 25811744 549168 35372 27206336 2640056 0 0 0 0 0 0 40 0 0 825220 808 0 450 0 0 0 0 141356 101 0 101 808 0 808 0 0 0
6 0 0 0 0 0 0 0 100 0 0 0 313 729 2 723 0 0.08 0.03 0.05 0 0 131804000 54658724 77145276 58360 1580 25811744 549168 35372 27206256 2640056 0 0 0 0 0 0 40 0 0 825220 824 0 11 0 0 0 0 141356 104 0 104 824 0 824 1 0 1
7 0 0 0 0 0 0 0 100 0 0 0 339 733 0 723 0 0.08 0.03 0.05 1 0 131804000 54660396 77143604 58360 1580 25812276 549344 35432 27209104 2640056 0 0 0 0 0 0 40 0 0 825544 744 0 95 0 0 0 0 141068 93 0 93 744 0 744 0 0 0
8 0 0 0 0 0 0 0 100 0 0 0 285 641 2 723 0 0.16 0.05 0.06 0 0 131804000 54661188 77142812 58360 1580 25812276 549440 35432 27209112 2640056 0 0 0 0 0 0 40 0 0 825544 760 16 9 0 0 0 0 141148 95 2 97 760 16 776 0 0 0
9 0 0 0 0 0 0 0 100 0 0 0 233 661 2 725 0 0.16 0.05 0.06 0 0 131804000 54661880 77142120 58360 1580 25812276 549512 35432 27209132 2642368 0 0 0 0 0 0 40 0 0 825544 792 1 127 0 0 0 0 141196 100 2 102 792 2 794 1 0 1
10 0 0 0 0 0 0 0 100 0 0 0 277 632 0 725 0 0.16 0.05 0.06 0 0 131804000 54662188 77141812 58360 1580 25812276 549512 35432 27209268 2642368 0 0 0 0 0 0 40 0 0 825544 752 0 6 0 0 0 0 141196 94 0 94 752 0 752 0 0 0
11 0 0 0 0 0 0 0 100 0 0 0 293 764 2 725 0 0.16 0.05 0.06 0 0 131804000 54662840 77141160 58360 1580 25812276 549544 35432 27209280 2642368 0 0 0 0 0 0 40 0 0 825544 760 0 9 0 0 0 0 141228 95 0 95 760 0 760 0 0 0
