Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 699 1901 4 769 0 0.00 0.01 0.05 1 0 131754524 28764196 102990328 7944 0 27464612 365816 25212 46268 333340 0 4194300 74592 4119708 0 0 4 0 0 2505876 0 46 1495 0 0 0 0 181368 0 10 10 0 46 46 0 0 0
1 0 0 0 0 0 0 0 100 0 0 0 1657 5226 1 766 0 0.08 0.03 0.05 1 0 131754524 28772844 102981680 7976 0 27464816 365712 24624 53048 331972 0 4194300 74592 4119708 0 0 8 0 0 2506048 0 20 2133 0 0 0 0 181264 0 1 1 0 20 20 0 0 0
2 1 0 0 0 0 0 0 99 1 0 0 1878 4315 3 759 1 0.08 0.03 0.05 1 0 131754524 28760664 102993860 7972 0 27465728 366248 22588 46532 324088 0 4194300 74592 4119708 0 0 12 0 0 2507000 1648 0 6737 15 0 0 0 181640 163 0 163 1648 0 1648 0 0 0
3 1 0 0 0 0 0 0 99 1 0 0 1180 1165 8 761 1 0.08 0.03 0.05 1 0 131754524 28771048 102983476 7968 0 27470096 366144 23480 42856 332152 0 4194300 74592 4119708 0 0 16 0 0 2509684 3904 5 3585 36 0 0 0 181536 52 1 53 3904 5 3909 0 0 0
4 1 0 0 0 0 0 0 99 1 0 0 1254 2869 70 831 0 0.08 0.03 0.05 0 1 131754524 28789380 102965144 7972 0 27480336 366152 28144 53392 869344 0 4194300 74592 4119708 0 0 20 0 0 2519048 10000 0 4872 92 0 0 0 181536 170 0 170 9984 0 9984 0 0 0
5 0 1 1 0 0 0 0 99 1 0 0 1189 1215 0 831 1 0.08 0.03 0.05 1 0 131754524 29537784 102216740 7972 0 27481888 366356 29468 534480 2765040 0 4194300 74592 4119708 0 0 40 0 0 2523668 3308 0 60686 1 0 0 0 181700 139 0 139 3324 0 3324 0 0 0
6 0 2 1 0 0 0 0 98 2 0 0 1167 346 0 831 1 0.16 0.05 0.06 1 0 131754524 30492184 101262340 7972 0 27483056 366356 29512 1779808 3712440 0 4194300 74592 4119708 0 0 40 0 0 2524400 0 0 39193 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
7 0 2 0 0 0 0 0 98 2 0 0 1158 440 0 831 1 0.16 0.05 0.06 1 0 131754524 30492428 101262096 7972 0 27483316 366356 29532 1746964 3712440 0 4194300 74592 4119708 0 0 44 0 0 2524676 0 0 9304 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
8 0 2 0 0 0 0 0 98 2 0 0 1134 417 0 831 1 0.16 0.05 0.06 1 0 131754524 30492172 101262352 7972 0 27483324 366356 29532 1746976 3712440 0 4194300 74592 4119708 0 0 52 0 0 2524676 0 0 12211 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
9 0 2 0 0 0 0 0 98 2 0 0 1125 398 0 831 1 0.16 0.05 0.06 1 0 131754524 30492172 101262352 7972 0 27483324 366356 29532 1746980 3712440 0 4194300 74592 4119708 0 0 52 0 0 2524676 0 0 10431 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
10 0 2 0 0 0 0 0 98 2 0 0 1195 475 0 831 1 0.16 0.05 0.06 2 0 131754524 30512524 101242000 7972 0 27483332 366356 29532 1766896 3732752 0 4194300 74592 4119708 0 0 60 0 0 2524676 0 0 16828 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
11 0 2 0 0 0 0 0 98 2 0 0 1106 185 0 831 1 0.22 0.06 0.06 2 0 131754524 30512524 101242000 7972 0 27483336 366356 29616 1767192 3732752 0 4194300 74592 4119708 0 0 64 0 0 2524676 0 0 17564 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
12 0 2 0 0 0 0 0 98 2 0 0 1093 152 0 831 1 0.22 0.06 0.06 1 0 131754524 30512260 101242264 7972 0 27483336 366356 29616 1767200 3732752 0 4194300 74592 4119708 0 0 64 0 0 2524676 0 0 21003 0 0 0 0 181700 0 0 0 0 0 0 0 0 0
13 0 1 1 0 0 0 0 98 2 0 0 1091 242 3 834 1 0.22 0.06 0.06 1 0 131754524 32684344 99070180 7972 0 27483492 366396 30120 3807288 65169952 0 4194300 74592 4119708 0 0 76 0 0 2524504 968 19 1730 1 0 0 0 181740 8 1 9 968 20 988 0 0 0
14 0 0 2 0 0 0 0 98 2 0 0 1145 207 0 834 1 0.22 0.06 0.06 1 0 131754524 36191320 95563204 7972 0 27483820 366396 30292 7303520 65169952 0 4194300 74592 4119708 0 0 76 0 0 2524824 0 0 1710 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
15 0 0 2 0 0 0 0 98 2 0 0 1116 172 0 834 1 0.22 0.06 0.06 2 0 131754524 39714944 92039580 7972 0 27483820 366396 30292 10809696 65169952 0 4194300 74592 4119708 0 0 76 0 0 2524824 0 0 1718 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
16 0 0 2 0 0 0 0 98 2 0 0 1080 144 0 834 1 0.29 0.08 0.07 1 0 131754524 43237888 88516636 7972 0 27483820 366396 30292 14326112 65169952 0 4194300 74592 4119708 0 0 76 0 0 2524824 0 0 1718 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
17 0 0 2 0 0 0 0 98 2 0 0 1089 147 0 834 1 0.29 0.08 0.07 2 0 131754524 46762932 84991592 7972 0 27483824 366396 30292 17842556 65169952 0 4194300 74592 4119708 0 0 80 0 0 2524824 0 0 1718 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
18 0 0 2 0 0 0 0 98 2 0 0 1152 214 0 834 1 0.29 0.08 0.07 1 0 131754524 50288464 81466060 7972 0 27484080 366396 30372 21358976 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1720 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
19 0 0 2 0 0 0 0 98 2 0 0 1134 182 0 834 1 0.29 0.08 0.07 2 0 131754524 53811824 77942700 7972 0 27484080 366396 30372 24877440 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1717 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
20 0 0 2 0 0 0 0 98 2 0 0 1084 138 0 834 1 0.29 0.08 0.07 1 0 131754524 56875192 74879332 7972 0 27484080 366396 30372 28023168 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1495 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
21 0 0 2 0 0 0 0 98 2 0 0 1088 149 0 834 1 0.34 0.09 0.07 2 0 131754524 59719564 72034960 7972 0 27484080 366428 30372 30704004 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1454 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
22 0 0 2 0 0 0 0 98 2 0 0 1149 224 0 834 1 0.34 0.09 0.07 1 0 131754524 62563672 69190852 7972 0 27484080 366428 30372 33542532 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1387 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
23 0 0 2 0 0 0 0 98 2 0 0 1119 187 0 834 1 0.34 0.09 0.07 1 0 131754524 65407780 66346744 7972 0 27484080 366428 30372 36381060 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1507 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
24 0 0 2 0 0 0 0 98 2 0 0 1134 164 0 834 1 0.34 0.09 0.07 1 0 131754524 68208172 63546352 7972 0 27484080 366428 30372 39231896 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 4439 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
25 0 0 2 0 0 0 0 98 2 0 0 1086 155 0 834 1 0.34 0.09 0.07 2 0 131754524 71084188 60670336 7972 0 27484080 366428 30372 42045368 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 5492 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
26 0 0 2 0 0 0 0 98 2 0 0 1145 220 0 834 1 0.40 0.11 0.08 1 0 131754524 74004560 57749964 7972 0 27484080 366428 30372 45273456 65169952 0 4194300 74592 4119708 0 0 80 0 0 2524996 0 0 1425 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
27 0 0 2 0 0 0 0 98 2 0 0 1115 190 0 834 1 0.40 0.11 0.08 1 0 131754524 76924556 54829968 7972 0 27484080 366428 30372 48189792 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525048 0 0 1424 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
28 0 0 2 0 0 0 0 98 2 0 0 1083 139 0 834 1 0.40 0.11 0.08 1 0 131754524 79792796 51961728 7972 0 27484080 366428 30372 50733380 65169952 0 4194300 74592 4119708 0 0 80 0 0 2525016 0 4 1397 0 0 0 0 181740 0 1 1 0 4 4 0 0 0
29 0 0 2 0 0 0 0 98 2 0 0 1094 158 0 834 1 0.40 0.11 0.08 1 0 131754524 81920192 49834332 7972 0 27484080 366428 30372 52932792 65169952 0 4194300 74592 4119708 0 0 76 0 0 2525076 0 0 21477 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
30 0 0 2 0 0 0 0 98 2 0 0 1147 223 0 834 1 0.40 0.11 0.08 1 0 131754524 82557160 49197364 7972 0 27484080 366428 30372 53485828 65169952 0 4194300 74592 4119708 0 0 76 0 0 2525072 0 36 312 0 0 0 0 181740 0 2 2 0 36 36 0 0 0
31 0 0 2 0 0 0 0 98 2 0 0 1138 231 0 834 1 0.44 0.12 0.08 2 0 131754524 82979548 48774976 7972 0 27484080 366460 30372 54106368 65169952 0 4194300 74592 4119708 0 0 76 0 0 2525076 0 0 231 0 0 0 0 181740 0 0 0 0 0 0 0 0 0
32 0 0 2 0 0 0 0 98 2 0 0 1124 194 0 834 1 0.44 0.12 0.08 2 0 131754524 83407680 48346844 7972 0 27484080 366460 30372 54529824 65169952 0 4194300 74592 4119708 0 0 76 0 0 2525076 0 4 1236 0 0 0 0 181740 0 1 1 0 4 4 0 0 0
