Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
13 0 2 0 0 0 0 0 97 3 0 0 1226 438 0 781 1 0.16 0.05 0.06 1 0 131804000 55578324 76225676 58296 408 26470884 310140 32648 27715416 6015828 0 0 0 0 0 0 88 0 0 1452524 0 0 24967 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
14 0 2 0 0 0 0 0 97 3 0 0 1134 288 0 781 1 0.16 0.05 0.06 1 0 131804000 55578216 76225784 58296 408 26470884 310140 32648 27715416 6015828 0 0 0 0 0 0 88 0 0 1452524 0 0 40046 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
15 0 2 0 0 0 0 0 98 2 0 0 1137 197 0 781 1 0.16 0.05 0.06 1 0 131804000 55578092 76225908 58296 408 26470884 310140 32648 27715416 6015828 0 0 0 0 0 0 88 0 0 1452524 0 0 10860 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
16 0 1 2 0 0 0 0 97 3 0 0 1191 414 2 781 1 0.16 0.05 0.06 3 0 131804000 58532124 73271876 58296 408 26470888 310140 33472 30422856 56134136 0 0 0 0 0 0 92 0 0 1452524 0 0 2218 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
17 0 0 2 0 0 0 0 97 3 0 0 1170 256 2 783 1 0.16 0.05 0.06 1 0 131804000 61474916 70329084 58296 408 26470888 310140 33472 33357780 56136320 0 0 0 0 0 0 92 0 0 1452540 0 8 1614 0 0 0 0 141544 0 2 2 0 8 8 0 0 0
18 0 0 2 0 0 0 0 97 3 0 0 1146 324 2 783 1 0.22 0.06 0.06 1 0 131804000 64417436 67386564 58296 408 26470888 310124 33472 36296672 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 1446 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
19 0 0 2 0 0 0 0 97 3 0 0 1154 245 0 782 1 0.22 0.06 0.06 1 0 131804000 67410892 64393108 58296 408 26470888 310124 33472 39278584 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 1460 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
20 0 0 2 0 0 0 0 97 3 0 0 1229 482 2 782 1 0.22 0.06 0.06 1 0 131804000 70412808 61391192 58296 408 26470888 310124 33360 42276620 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 1469 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
21 0 0 2 0 0 0 0 98 2 0 0 1153 224 0 782 1 0.22 0.06 0.06 1 0 131804000 73420864 58383136 58296 408 26470888 310124 33360 45276940 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 1467 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
22 0 0 2 0 0 0 0 97 3 0 0 1182 318 2 782 1 0.22 0.06 0.06 1 0 131804000 74882748 56921252 58296 408 26470888 310124 33360 46892816 56136320 0 0 0 0 0 0 92 0 0 1452504 0 0 67157 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
23 0 0 2 0 0 0 0 97 3 0 0 1196 296 0 782 1 0.29 0.08 0.07 1 0 131804000 76086760 55717240 58296 408 26470888 310124 33360 48105252 56136320 0 0 0 0 0 0 92 0 0 1452536 0 0 590 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
24 0 0 2 0 0 0 0 97 3 0 0 1319 610 0 782 1 0.29 0.08 0.07 1 0 131804000 76914836 54889164 58296 408 26470888 310124 33360 48959268 56136320 0 0 0 0 0 0 92 0 0 1452536 0 39 16757 0 0 0 0 141544 0 10 10 0 39 39 0 2 2
25 0 0 2 0 0 0 0 97 3 0 0 1157 232 0 782 1 0.29 0.08 0.07 1 0 131804000 78013180 53790820 58296 408 26470888 310124 33360 50119784 56136320 0 0 0 0 0 0 92 0 0 1452540 0 47 175641 0 0 0 0 141544 0 6 6 0 48 48 0 0 0
26 0 0 2 0 0 0 0 97 3 0 0 1192 368 2 782 1 0.29 0.08 0.07 3 0 131804000 79357112 52446888 58296 408 26470888 310124 33360 51422900 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 264027 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
27 0 0 2 0 0 0 0 97 3 0 0 1204 301 0 782 1 0.29 0.08 0.07 1 0 131804000 80809448 50994552 58296 408 26470888 310124 33360 52906952 56136320 0 0 0 0 0 0 92 0 0 1452536 0 0 301473 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
28 0 0 2 0 0 0 0 97 3 0 0 1271 567 2 782 1 0.34 0.09 0.07 1 0 131804000 81874728 49929272 58296 408 26470888 309900 33360 53956436 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 173413 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
29 0 0 2 0 0 0 0 98 2 0 0 1197 314 0 782 1 0.34 0.09 0.07 1 0 131804000 82550576 49253424 58296 408 26470888 309900 33360 54624152 56136320 0 0 0 0 0 0 92 0 0 1452536 0 0 57100 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
30 0 0 2 0 0 0 0 97 3 0 0 1228 477 2 782 1 0.34 0.09 0.07 1 0 131804000 83839876 47964124 58296 408 26470888 309900 33360 55912320 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 254091 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
31 0 0 2 0 0 0 0 97 3 0 0 1187 289 0 782 1 0.34 0.09 0.07 1 0 131804000 85246580 46557420 58296 408 26470888 309900 33360 57319368 56136320 0 0 0 0 0 0 92 0 0 1452540 0 0 294003 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
32 0 0 2 0 0 0 0 97 3 0 0 1237 495 2 782 1 0.34 0.09 0.07 1 0 131804000 85853776 45950224 58296 408 26470820 309900 33136 57894804 56136320 0 0 0 0 0 0 92 0 0 1452712 0 20 33013 0 0 0 0 141544 0 4 4 0 20 20 0 1 1
33 0 0 2 0 0 0 0 97 3 0 0 1181 271 0 782 1 0.40 0.11 0.08 1 0 131804000 86611228 45192772 58296 408 26470820 309900 33136 58640296 56136320 0 0 0 0 0 0 72 0 0 1452716 0 144 370 0 0 0 0 141544 0 19 19 0 144 144 0 2 2
34 0 0 2 0 0 0 0 97 3 0 0 1261 548 0 782 1 0.40 0.11 0.08 1 0 131804000 87322736 44481264 58296 408 26470820 309900 33136 59363240 56136320 0 0 0 0 0 0 72 0 0 1452712 0 0 356 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
35 0 0 2 0 0 0 0 97 3 0 0 1206 326 0 782 1 0.40 0.11 0.08 1 0 131804000 88007348 43796652 58296 408 26470820 309900 33136 60047272 56136320 0 0 0 0 0 0 72 0 0 1452712 0 0 334 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
36 0 0 2 0 0 0 0 97 3 0 0 1292 612 2 782 1 0.40 0.11 0.08 2 0 131804000 88653436 43150564 58296 408 26470820 309900 33136 60690348 56136320 0 0 0 0 0 0 72 0 0 1452712 0 4 349 0 0 0 0 141544 0 1 1 0 4 4 0 0 0
37 0 0 2 0 0 0 0 97 3 0 0 1199 318 0 782 1 0.40 0.11 0.08 1 0 131804000 89276652 42527348 58296 408 26470820 309900 33136 61312940 56136320 0 0 0 0 0 0 68 0 0 1452716 0 0 305 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
38 0 0 2 0 0 0 0 97 3 0 0 1212 419 2 782 1 0.44 0.12 0.08 1 0 131804000 89959404 41844596 58296 408 26470820 309900 33084 62047928 56136320 0 0 0 0 0 0 68 0 0 1452688 0 0 32022 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
39 0 0 2 0 0 0 0 97 3 0 0 1175 262 0 782 1 0.44 0.12 0.08 1 0 131804000 91442740 40361260 58296 408 26470820 309900 33084 63407608 56136320 0 0 0 0 0 0 68 0 0 1452688 0 0 34450 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
40 0 0 2 0 0 0 0 97 3 0 0 1243 519 2 782 1 0.44 0.12 0.08 1 0 131804000 93315212 38488788 58296 408 26470820 309900 33084 65472468 56136320 0 0 0 0 0 0 68 0 0 1452688 0 0 1940 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
41 0 0 2 0 0 0 0 97 3 0 0 1181 286 0 782 1 0.44 0.12 0.08 1 0 131804000 95347312 36456688 58296 408 26470820 309900 33084 67516384 56136320 0 0 0 0 0 0 8 0 0 1452688 0 60 992 0 0 0 0 141544 0 8 8 0 60 60 0 0 0
42 0 0 2 0 0 0 0 97 3 0 0 1195 426 0 782 1 0.44 0.12 0.08 1 0 131804000 97302876 34501124 58296 408 26470820 309900 33084 69459936 56136320 0 0 0 0 0 0 8 0 0 1452688 0 0 954 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
43 0 0 2 0 0 0 0 98 2 0 0 1176 268 0 782 1 0.41 0.12 0.08 1 0 131804000 99427264 32376736 58296 408 26470820 309900 33084 71530464 56136320 0 0 0 0 0 0 8 0 0 1452688 0 0 1037 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
44 0 0 2 0 0 0 0 97 3 0 0 1226 490 2 782 1 0.41 0.12 0.08 1 0 131804000 101755876 30048124 58296 408 26470820 309900 33084 73918436 56136320 0 0 0 0 0 0 8 0 0 1452688 0 0 1143 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
45 0 0 2 0 0 0 0 97 3 0 0 1174 259 0 782 1 0.41 0.12 0.08 1 0 131804000 103504652 28299348 58296 408 26470820 309900 33084 75478544 56136320 0 0 0 0 0 0 8 0 0 1452688 0 0 38131 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
46 0 0 2 0 0 0 0 97 3 0 0 1194 420 2 782 1 0.41 0.12 0.08 2 0 131804000 105775860 26028140 58296 408 26470820 309900 33084 77833868 56136320 0 0 0 0 0 0 8 0 0 1452688 0 0 566759 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
47 0 2 0 0 0 0 0 98 2 0 0 1171 256 0 782 1 0.41 0.12 0.08 1 0 131804000 105775968 26028032 58296 408 26470820 309900 33088 77833848 56136320 0 0 0 0 0 0 4 0 0 1452688 0 8 10507 0 0 0 0 141544 0 2 2 0 8 8 0 0 0
48 0 3 0 0 0 0 0 97 3 0 0 1203 424 2 782 1 0.46 0.14 0.08 1 0 131804000 105775968 26028032 58296 408 26470820 309900 33088 77833844 56136320 0 0 0 0 0 0 12 0 0 1452688 0 0 10973 0 0 0 0 141544 0 0 0 0 0 0 0 0 0
49 0 28 5 14 0 0 0 53 33 0 0 146082 2512 0 782 62 0.46 0.14 0.08 62 0 131804000 106322784 25481216 58296 408 26619408 309740 33180 78188664 56136320 0 0 0 0 0 0 12 0 0 1594316 158668 0 100919 0 0 0 0 141384 439 0 439 158668 0 158668 0 0 0
50 0 100 0 0 0 0 0 0 100 0 0 43451 6633 0 782 61 0.46 0.14 0.08 61 1 131804000 106336748 25467252 58296 408 26628376 309836 33192 78225912 56136320 0 0 0 0 0 0 20 0 0 1608888 153672 0 750 0 0 0 0 141544 328 0 328 149236 0 149236 0 0 0
51 0 100 0 0 0 0 0 0 100 0 0 41569 6544 0 782 58 0.46 0.14 0.08 58 4 131804000 106349852 25454148 58296 408 26641848 309708 33192 78225912 56136320 0 0 0 0 0 0 20 0 0 1620236 181856 0 344 0 0 0 0 141544 383 0 383 180972 0 180972 0 0 0
52 0 100 0 0 0 0 0 0 100 0 0 41516 5719 2 782 57 0.46 0.14 0.08 57 5 131804000 106348936 25455064 58296 408 26637784 309420 33192 78225940 56136320 0 0 0 0 0 0 20 0 0 1618308 206396 0 384 0 0 0 0 141544 440 0 440 203756 0 203756 0 0 0
53 0 100 0 0 0 0 0 0 100 0 0 41396 6098 0 782 55 4.50 0.98 0.36 55 6 131804000 106350008 25453992 58296 408 26639476 309388 33192 78225948 56136320 0 0 0 0 0 0 20 0 0 1618328 177244 0 264 0 0 0 0 141512 384 0 384 178804 0 178804 0 0 0
54 0 99 1 0 0 0 0 0 100 0 0 335705 5559 2 782 60 4.50 0.98 0.36 60 2 131804000 106348272 25455728 58296 408 26638420 309388 33192 78225964 56136320 0 0 0 0 0 0 20 0 0 1617476 187316 19 7854 0 0 0 0 141512 408 4 412 187728 18 187746 0 0 0
55 0 99 1 0 0 0 0 0 100 0 0 160318 6009 0 782 59 4.50 0.98 0.36 59 3 131804000 106346248 25457752 58296 408 26634944 309388 33192 78225964 56136320 0 0 0 0 0 0 20 0 0 1613448 192780 80 18342 0 0 0 0 141512 423 9 432 192336 80 192416 0 3 3
56 0 99 1 0 0 0 0 0 100 0 0 311233 5934 2 782 58 4.50 0.98 0.36 59 2 131804000 106342300 25461700 58296 408 26631180 309388 33192 78225988 56136320 0 0 0 0 0 0 20 0 0 1609564 174548 0 82697 0 0 0 0 141512 377 0 377 172876 0 172876 0 0 0
57 0 98 2 0 0 0 0 0 100 0 0 876855 5824 0 782 49 4.50 0.98 0.36 50 12 131804000 106338220 25465780 58296 408 26628232 309388 33192 78225992 56136320 0 0 0 0 0 0 20 0 0 1606280 171140 0 103178 0 0 0 0 141512 357 0 357 163920 0 163920 0 0 0
58 0 97 3 0 0 0 0 0 100 0 0 2097050 5350 2 782 60 9.11 1.99 0.69 60 2 131804000 106338620 25465380 58296 408 26626576 309388 33192 78226360 56136320 0 0 0 0 0 0 20 0 0 1604716 171168 0 108216 0 0 0 0 141512 393 0 393 181840 0 181840 0 0 0
59 0 99 1 0 0 0 0 0 100 0 0 489016 6261 0 782 61 9.11 1.99 0.69 61 1 131804000 106336848 25467152 58296 408 26624028 309388 33192 78226004 56136320 0 0 0 0 0 0 20 0 0 1602544 157880 0 56538 0 0 0 0 141512 346 0 346 160104 0 160104 0 0 0
60 0 99 1 0 0 0 0 0 100 0 0 636318 5857 0 782 49 9.11 1.99 0.69 49 13 131804000 106333240 25470760 58296 408 26621068 309388 33192 78226004 56136320 0 0 0 0 0 0 20 0 0 1598800 182784 0 22511 0 0 0 0 141512 365 0 365 169196 0 169196 0 0 0
61 0 100 0 0 0 0 0 0 100 0 0 41330 5821 2 782 56 9.11 1.99 0.69 57 4 131804000 106331720 25472280 58296 408 26619288 309388 33192 78226036 56136320 0 0 0 0 0 0 20 0 0 1598300 144540 0 218 0 0 0 0 141512 334 0 334 156256 0 156256 0 0 0
62 0 100 0 0 0 0 0 0 100 0 0 41365 5832 0 782 59 9.11 1.99 0.69 57 5 131804000 106328496 25475504 58296 408 26617524 309388 33192 78226036 56136320 0 0 0 0 0 0 20 0 0 1596312 156028 0 1241 0 0 0 0 141512 337 0 337 154788 0 154788 0 0 0
63 0 100 0 0 0 0 0 0 100 0 0 41426 5848 0 782 55 13.34 2.99 1.02 55 7 131804000 106326312 25477688 58296 408 26616392 309292 33192 78226040 56136320 0 0 0 0 0 0 20 0 0 1595340 152412 313 432 0 0 0 0 141416 326 48 374 149628 312 149940 0 8 8
64 0 100 0 0 0 0 0 0 100 0 0 41411 6058 2 782 55 13.34 2.99 1.02 55 7 131804000 106325136 25478864 58296 408 26614640 309228 33192 78226052 56136320 0 0 0 0 0 0 20 0 0 1592952 161936 0 323 0 0 0 0 141416 356 0 356 162580 0 162580 0 0 0
65 0 99 1 0 0 0 0 0 100 0 0 479070 6246 0 782 59 13.34 2.99 1.02 60 2 131804000 106327256 25476744 58296 408 26614108 309228 33192 78226052 56136320 0 0 0 0 0 0 20 0 0 1593584 133176 0 11620 0 0 0 0 141416 307 0 307 138812 0 138812 0 0 0
66 0 97 3 0 0 0 0 0 100 0 0 1975577 5913 2 782 57 13.34 2.99 1.02 58 6 131804000 106325792 25478208 58296 408 26612944 309228 33192 78226076 56136320 0 0 0 0 0 0 20 0 0 1592944 170460 0 55527 0 0 0 0 141416 370 0 370 166456 0 166456 0 0 0
67 0 96 4 0 0 0 0 0 100 0 0 2597137 6348 0 782 57 13.34 2.99 1.02 59 3 131804000 106332984 25471016 58296 408 26612016 309260 33192 78226080 56136320 0 0 0 0 0 0 20 0 0 1590240 138972 0 147963 0 0 0 0 141416 301 0 301 135748 0 135748 0 0 0
68 0 98 2 0 0 0 0 0 100 0 0 1367781 6085 2 782 59 17.32 3.99 1.35 58 5 131804000 106335032 25468968 58296 408 26611556 309260 33192 78226088 56136320 0 0 0 0 0 0 20 0 0 1590296 159236 0 71413 0 0 0 0 141416 366 0 366 162956 0 162956 0 0 0
69 0 100 0 0 0 0 0 0 100 0 0 204599 5980 0 782 55 17.32 3.99 1.35 55 6 131804000 106337440 25466560 58296 408 26612588 309260 33192 78226100 56136320 0 0 0 0 0 0 20 0 0 1591144 161492 0 44183 0 0 0 0 141416 356 0 356 161020 0 161020 0 0 0
70 0 100 0 0 0 0 0 0 100 0 0 41269 5848 0 782 59 17.32 3.99 1.35 58 4 131804000 106335964 25468036 58296 408 26613204 309260 33192 78226100 56136320 0 0 0 0 0 0 20 0 0 1591808 148984 0 24328 0 0 0 0 141416 334 0 334 150456 0 150456 0 0 0
71 0 100 0 0 0 0 0 0 100 0 0 41311 5496 0 782 61 17.32 3.99 1.35 62 0 131804000 106333576 25470424 58296 408 26613284 309260 33192 78226100 56136320 0 0 0 0 0 0 20 0 0 1592768 154784 0 489 0 0 0 0 141416 351 0 351 157136 0 157136 0 0 0
72 0 100 0 0 0 0 0 0 100 0 0 41250 6097 2 782 58 17.32 3.99 1.35 58 3 131804000 106331344 25472656 58296 408 26613040 309260 33192 78226128 56136320 0 0 0 0 0 0 20 0 0 1592776 154064 0 359 0 0 0 0 141416 344 0 344 151964 0 151964 0 0 0
73 0 100 0 0 0 0 0 0 100 0 0 41338 6056 0 782 58 20.90 4.95 1.68 58 3 131804000 106333024 25470976 58296 408 26613884 309260 33192 78226128 56136320 0 0 0 0 0 0 20 0 0 1593764 152792 0 540 0 0 0 0 141416 348 0 348 154212 0 154212 0 0 0
74 0 99 1 0 0 0 0 0 100 0 0 352662 5861 2 782 53 20.90 4.95 1.68 53 8 131804000 106331524 25472476 58296 408 26612976 309260 33192 78226144 56136320 0 0 0 0 0 0 20 0 0 1592392 175556 0 42612 0 0 0 0 141416 372 0 372 162968 0 162968 0 0 0
75 0 98 1 0 0 0 0 0 100 0 0 836487 5436 0 782 47 20.90 4.95 1.68 47 14 131804000 106334528 25469472 58296 408 26616848 309260 33192 78226148 56136320 0 0 0 0 0 0 20 0 0 1594940 176456 0 105206 0 0 0 0 141416 396 0 396 174932 0 174932 0 0 0
76 0 97 3 0 0 0 0 0 100 0 0 1717778 5154 2 782 60 20.90 4.95 1.68 61 2 131804000 106336752 25467248 58296 408 26618312 309260 33192 78226168 56136320 0 0 0 0 0 0 20 0 0 1597044 162264 0 140748 0 0 0 0 141416 403 0 403 177208 0 177208 0 0 0
77 0 97 3 0 0 0 0 0 100 0 0 1839517 5818 0 782 59 20.90 4.95 1.68 58 4 131804000 106337728 25466272 58296 408 26619632 309324 33192 78226168 56136320 0 0 0 0 0 0 8 0 0 1598756 169364 20 252751 0 0 0 0 141416 374 3 377 164020 20 164040 0 1 1
78 0 99 1 0 0 0 0 0 100 0 0 421762 6128 0 782 56 24.19 5.90 2.00 56 6 131804000 106335056 25468944 58296 408 26620420 309324 33192 78226172 56136320 0 0 0 0 0 0 8 0 0 1599108 160712 0 105750 0 0 0 0 141416 364 0 364 159436 0 159436 0 0 0
79 0 100 0 0 0 0 0 0 100 0 0 41336 5636 0 782 60 24.19 5.90 2.00 60 2 131804000 106338088 25465912 58296 408 26621828 309324 33192 78226172 56136320 0 0 0 0 0 0 8 0 0 1601192 167276 0 64272 0 0 0 0 141416 397 0 397 174408 0 174408 0 0 0
80 0 100 0 0 0 0 0 0 100 0 0 41317 5766 2 782 55 24.19 5.90 2.00 57 5 131804000 106337948 25466052 58296 408 26624212 309324 33192 78226192 56136320 0 0 0 0 0 0 8 0 0 1603200 176248 0 10004 0 0 0 0 141416 375 0 375 163840 0 163840 0 0 0
81 0 100 0 0 0 0 0 0 100 0 0 41355 5441 0 782 60 24.19 5.90 2.00 60 2 131804000 106337576 25466424 58296 408 26622628 309324 33192 78226192 56136320 0 0 0 0 0 0 8 0 0 1602320 162612 0 565 0 0 0 0 141416 393 0 393 173280 0 173280 0 0 0
82 0 100 0 0 0 0 0 0 100 0 0 41276 5801 2 782 55 24.19 5.90 2.00 55 5 131804000 106336956 25467044 58296 408 26625840 309324 33192 78226212 56136320 0 0 0 0 0 0 8 0 0 1603724 173828 0 491 0 0 0 0 141416 386 0 386 169728 0 169728 0 0 0
83 0 100 0 0 0 0 0 0 100 0 0 41264 5369 0 782 57 27.22 6.83 2.32 58 3 131804000 106336848 25467152 58296 408 26625936 309324 33192 78226212 56136320 0 0 0 0 0 0 8 0 0 1605476 175300 0 346 0 0 0 0 141416 398 0 398 175120 0 175120 0 0 0
84 0 100 0 0 0 0 0 0 100 0 0 41343 5843 2 782 47 27.22 6.83 2.32 47 15 131804000 106337220 25466780 58296 408 26627012 309324 33192 78226232 56136320 0 0 0 0 0 0 8 0 0 1605992 179764 45 45376 0 0 0 0 141416 385 8 393 168264 46 168310 0 2 2
85 0 99 0 0 0 0 0 0 100 0 0 139152 5183 0 782 56 27.22 6.83 2.32 57 6 131804000 106342092 25461908 58296 408 26627808 309324 33192 78226224 56136320 0 0 0 0 0 0 8 0 0 1607028 178556 2 93240 0 0 0 0 141416 422 3 425 188872 2 188874 0 0 0
86 0 99 1 0 0 0 0 0 100 0 0 567459 5246 0 782 59 27.22 6.83 2.32 60 3 131804000 106352248 25451752 58296 408 26628212 309324 33192 78226232 56136320 0 0 0 0 0 0 8 0 0 1607160 176536 0 132540 0 0 0 0 141416 406 0 406 179428 0 179428 0 0 0
87 0 98 2 0 0 0 0 0 100 0 0 1403116 5312 2 782 47 27.22 6.83 2.32 47 14 131804000 106352588 25451412 58296 408 26627892 309388 33192 78226256 56136320 0 0 0 0 0 0 8 0 0 1607916 188560 0 48446 0 0 0 0 141416 402 0 402 179788 0 179788 0 0 0
