Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 2 0 0 0 0 0 0 98 2 0 0 1473 1342 13 713 1 0.10 3.54 8.80 1 0 131804000 32696556 99107444 58328 1075684 2331488 1145368 34064 27039768 2622592 0 0 0 0 0 0 12 0 0 2168636 7460 0 5227 15 0 0 0 153056 326 0 326 7464 0 7464 0 0 0
1 1 0 0 0 0 0 0 99 1 0 0 861 1133 7 720 0 0.10 3.54 8.80 0 0 131804000 32706984 99097016 58328 1075684 2335440 1145488 37324 27048784 2633584 0 0 0 0 0 0 16 0 0 2171856 4477 36 3451 8 0 0 0 153080 261 8 269 4469 36 4505 1 0 1
2 0 0 0 0 0 0 0 100 0 0 0 219 545 0 720 0 0.10 3.54 8.80 0 0 131804000 32708852 99095148 58328 1075684 2335968 1145648 37508 27050988 2633584 0 0 0 0 0 0 28 0 0 2172584 760 0 6 0 0 0 0 153000 95 0 95 760 0 760 0 0 0
3 0 0 0 0 0 0 0 100 0 0 0 220 636 2 720 0 0.10 3.54 8.80 0 0 131804000 32708808 99095192 58328 1075684 2335968 1145648 37508 27051004 2633584 0 0 0 0 0 0 28 0 0 2172584 760 0 11 0 0 0 0 153000 95 0 95 760 0 760 0 0 0
4 0 0 0 0 0 0 0 100 0 0 0 222 546 0 720 0 0.10 3.54 8.80 0 0 131804000 32710196 99093804 58328 1075684 2336232 1146096 37736 27048436 2633584 0 0 0 0 0 0 28 0 0 2173288 728 0 5 0 0 0 0 153032 92 0 92 728 0 728 1 0 1
5 0 0 0 0 0 0 0 100 0 0 0 252 673 2 720 0 0.17 3.50 8.76 0 0 131804000 32711076 99092924 58328 1075684 2336232 1146268 37736 27048456 2633584 0 0 0 0 0 0 28 0 0 2173288 712 0 11 0 0 0 0 153052 89 0 89 712 0 712 0 0 0
6 0 0 0 0 0 0 0 100 0 0 0 224 568 0 720 0 0.17 3.50 8.76 0 0 131804000 32711396 99092604 58328 1075684 2336232 1146268 37736 27048460 2633584 0 0 0 0 0 0 28 0 0 2173288 816 0 4 0 0 0 0 153052 102 0 102 816 0 816 0 0 0
7 0 0 0 0 0 0 0 100 0 0 0 213 649 0 720 0 0.17 3.50 8.76 3 0 131804000 32712360 99091640 58328 1075684 2336232 1146536 37736 27048472 2633584 0 0 0 0 0 0 28 0 0 2173288 792 0 34 0 0 0 0 153088 100 0 100 792 0 792 1 0 1
8 0 0 0 0 0 0 0 100 0 0 0 245 589 2 720 0 0.17 3.50 8.76 0 0 131804000 32713812 99090188 58328 1075684 2336244 1146948 37628 27050832 2633584 0 0 0 0 0 0 40 0 0 2173280 752 0 7 0 0 0 0 153188 94 0 94 752 0 752 0 0 0
9 0 0 0 0 0 0 0 100 0 0 0 241 685 0 720 0 0.17 3.50 8.76 0 0 131804000 32714600 99089400 58328 1075684 2336244 1147124 37628 27050848 2633584 0 0 0 0 0 0 40 0 0 2173280 760 0 2 0 0 0 0 153244 95 0 95 760 0 760 0 0 0
10 0 0 0 0 0 0 0 100 0 0 0 280 667 2 722 0 0.24 3.45 8.71 0 0 131804000 32715468 99088532 58328 1075684 2336244 1147368 37628 27050860 2635896 0 0 0 0 0 0 40 0 0 2173280 768 0 128 0 0 0 0 153304 96 0 96 768 0 768 1 0 1
11 0 0 0 0 0 0 0 100 0 0 0 261 731 2 722 0 0.24 3.45 8.71 0 0 131804000 32716556 99087444 58328 1075684 2336244 1147368 37628 27050876 2635896 0 0 0 0 0 0 40 0 0 2173280 704 0 10 0 0 0 0 153304 89 0 89 704 0 704 1 0 1
12 0 0 0 0 0 0 0 100 0 0 0 223 551 0 722 0 0.24 3.45 8.71 0 0 131804000 32717428 99086572 58328 1075684 2336244 1147772 37628 27051020 2635896 0 0 0 0 0 0 40 0 0 2173280 760 0 1 0 0 0 0 153380 95 0 95 760 0 760 0 0 0
13 0 0 0 0 0 0 0 100 0 0 0 313 827 4 721 0 0.24 3.45 8.71 0 0 131804000 32718296 99085704 58328 1075684 2336244 1148080 37584 27050788 2635104 0 0 0 0 0 0 40 0 0 2173336 768 0 665 0 0 0 0 153456 96 0 96 768 0 768 0 0 0
14 0 0 0 0 0 0 0 100 0 0 0 268 591 0 721 0 0.24 3.45 8.71 0 0 131804000 32719736 99084264 58328 1075684 2336244 1147960 37584 27050768 2635104 0 0 0 0 0 0 44 0 0 2173336 768 8 3 0 0 0 0 153336 97 2 99 768 8 776 1 0 1
15 0 0 0 0 0 0 0 100 0 0 0 240 676 0 721 0 0.30 3.41 8.67 0 0 131804000 32720436 99083564 58328 1075684 2336244 1148276 37584 27050768 2635104 0 0 0 0 0 0 36 0 0 2173336 808 0 7 0 0 0 0 153420 101 0 101 808 0 808 0 0 0
16 0 0 0 0 0 0 0 100 0 0 0 266 636 2 721 0 0.30 3.41 8.67 0 0 131804000 32721368 99082632 58328 1075684 2336244 1148580 37584 27050816 2635104 0 0 0 0 0 0 36 0 0 2173336 784 0 7 0 0 0 0 153500 98 0 98 784 0 784 0 0 0
17 0 0 0 1 0 0 0 99 1 0 0 694 2338 60 781 1 0.30 3.41 8.67 2 1 131804000 32893204 98910796 58328 1075684 2347624 1148984 37752 27197064 3286568 0 0 0 0 0 0 56 0 0 2184384 12634 0 27501 0 0 0 0 153632 133 0 133 12618 0 12618 0 0 0
18 0 3 0 4 0 0 0 93 3 0 0 2290 1386 0 781 0 0.30 3.41 8.67 1 3 131804000 33194624 98609376 58328 1075684 2428800 1148984 37752 27315188 3507676 0 0 0 0 0 0 64 0 0 2265020 83648 0 17964 0 0 0 0 153632 349 0 349 82132 0 82132 0 0 0
19 0 3 0 3 0 0 0 93 3 0 0 2267 1485 3 781 2 0.30 3.41 8.67 2 2 131804000 33498520 98305480 58328 1075684 2510628 1149032 37780 27554536 3728484 0 0 0 0 0 0 76 0 0 2346500 80500 0 18902 0 0 0 0 153648 337 0 337 78552 0 78552 0 0 0
20 0 3 0 3 0 0 0 94 3 0 0 2696 1347 0 781 3 0.59 3.42 8.65 3 0 131804000 33796896 98007104 58328 1075684 2593244 1149108 37780 27777216 3943480 0 0 0 0 0 0 84 0 0 2428896 83800 0 18972 0 0 0 0 153660 339 0 339 85748 0 85748 0 0 0
21 0 3 0 4 0 0 0 93 3 0 0 2711 1489 2 781 2 0.59 3.42 8.65 3 1 131804000 34084268 97719732 58328 1075684 2674632 1149152 37780 27980224 4145592 0 0 0 0 0 0 84 0 0 2510724 82428 0 17348 0 0 0 0 153664 349 0 349 82936 0 82936 0 0 0
22 0 3 0 4 0 0 0 93 3 0 0 2922 1421 0 781 0 0.59 3.42 8.65 1 2 131804000 34383592 97420408 58328 1075684 2759148 1149192 37780 28182472 4360336 0 0 0 0 0 0 88 0 0 2592408 81656 2 19211 0 0 0 0 153672 336 2 338 80864 2 80866 0 0 0
23 0 3 0 3 0 0 0 93 4 0 0 3170 1897 1 778 1 0.59 3.42 8.65 2 0 131804000 34681552 97122448 58300 1075684 2839028 1149200 36316 28420116 4569084 0 0 0 0 0 0 88 0 0 2675036 82092 40 19570 0 0 0 0 153680 345 10 355 83256 40 83296 0 0 0
24 0 3 0 3 0 0 0 93 3 0 0 2874 1502 2 778 2 0.59 3.42 8.65 2 2 131804000 34982088 96821912 58300 1075684 2922692 1149220 36316 28613768 4783828 0 0 0 0 0 0 108 0 0 2758044 84584 0 19150 0 0 0 0 153700 322 0 322 81936 0 81936 0 0 0
25 0 3 0 4 0 0 0 93 4 0 0 3328 1559 0 778 1 0.87 3.43 8.62 2 0 131804000 35286436 96517564 58296 1075684 3012428 1149252 36428 28852484 4998572 0 0 0 0 0 0 116 0 0 2848236 89052 0 18387 0 0 0 0 153700 385 0 385 92332 0 92332 0 0 0
26 0 3 1 4 0 0 0 93 4 0 0 4459 1601 2 778 2 0.87 3.43 8.62 2 3 131804000 35997340 95806660 58296 1075684 3076812 1149328 36464 29402288 5618688 0 0 0 0 0 0 124 0 0 2912600 90052 0 22265 0 0 0 0 153704 339 0 339 86752 0 86752 0 0 0
27 0 87 2 1 0 0 0 10 89 0 0 709632 18142 0 778 43 0.87 3.43 8.62 44 1 131804000 36441184 95362816 58296 1075684 3082124 1149328 36268 29979212 5618688 0 0 0 0 0 0 132 0 0 2919320 81064 0 111123 0 0 0 0 153704 317 0 317 81944 0 81944 0 0 0
28 0 98 1 0 0 0 0 1 99 0 0 632179 3499 0 778 43 0.87 3.43 8.62 43 0 131804000 36820736 94983264 58296 1075684 3081072 1149416 36268 30363272 5618688 0 0 0 0 0 0 140 0 0 2917920 73376 0 100578 0 0 0 0 153704 298 0 298 73548 0 73548 0 0 0
29 0 98 1 0 0 0 0 1 99 0 0 277264 3712 2 778 43 0.87 3.43 8.62 43 0 131804000 37220064 94583936 58296 1075684 3075488 1149448 36268 30764764 5618688 0 0 0 0 0 0 140 0 0 2912172 72016 4 87272 0 0 0 0 153704 280 1 281 71576 4 71580 0 0 0
30 0 89 1 1 0 0 0 9 90 0 0 301014 4685 0 778 3 4.24 4.09 8.81 3 1 131804000 37583676 94220324 58296 1075684 3070332 1149524 36268 31121040 5618688 0 0 0 0 0 0 144 0 0 2906008 78884 0 82423 0 0 0 0 153708 287 0 287 79032 0 79032 0 0 0
31 0 3 2 4 0 0 0 91 5 0 0 52280 1671 2 778 1 4.24 4.09 8.81 1 3 131804000 38443304 93360696 58296 1075684 3710364 1149556 36268 31270292 5618688 0 0 0 0 0 0 644460 0 0 3543664 82692 0 63588 0 0 0 0 153708 325 0 325 84492 0 84492 0 0 0
32 0 3 0 4 0 0 0 92 4 0 0 2683 1689 0 778 2 4.24 4.09 8.81 3 1 131804000 38703992 93100008 58296 1075684 3712012 1149592 36268 31557580 5618688 0 0 0 0 0 0 644464 0 0 3544904 94640 122 21938 0 0 0 0 153712 356 27 383 92444 122 92566 0 1 1
33 0 3 0 4 0 0 0 92 3 0 0 2487 1656 0 778 0 4.24 4.09 8.81 0 4 131804000 38937768 92866232 58296 1075684 3710092 1149676 36268 31830352 5618688 0 0 0 0 0 0 644464 0 0 3542312 89460 0 20113 0 0 0 0 153724 326 0 326 88880 0 88880 0 0 0
34 0 3 0 4 0 0 0 92 3 0 0 2505 1603 2 778 3 4.24 4.09 8.81 3 2 131804000 39152056 92651944 58296 1075684 3707104 1149680 36268 32011968 5618688 0 0 0 0 0 0 644452 0 0 3540204 89933 20 18114 0 0 0 0 153728 342 5 347 92189 20 92209 0 0 0
35 0 0 0 8 0 0 0 92 1 0 0 1667 554 0 778 0 4.22 4.09 8.78 0 3 131804000 39183944 92620056 58296 1075684 3706088 1151872 36268 32068612 5618688 0 0 0 0 0 0 580 0 0 3537956 12108 644436 2636 0 0 0 0 155912 53 1113 1166 12620 567124 579744 0 0 0
36 0 22 1 4 0 0 0 73 23 0 0 127719 2445 0 778 42 4.22 4.09 8.78 41 3 131804000 39707552 92096448 58296 1075684 3712196 1150104 36268 32543728 5934456 0 0 0 0 0 0 32 0 0 3545880 78092 0 40493 0 0 0 0 154136 265 151 416 77844 77312 155156 0 0 0
37 0 99 1 0 0 0 0 0 99 0 0 71047 3213 2 778 43 4.22 4.09 8.78 45 0 131804000 40078984 91725016 58296 1075684 3718428 1150176 36268 32975388 5934456 0 0 0 0 0 0 36 0 0 3552088 80452 0 58820 0 0 0 0 154136 289 0 289 80220 0 80220 0 0 0
38 0 99 1 0 0 0 0 0 99 0 0 99419 3027 0 778 41 4.22 4.09 8.78 41 3 131804000 40450780 91353220 58296 1075684 3718244 1150108 36268 33348200 5934456 0 0 0 0 0 0 44 0 0 3552248 85304 0 61505 0 0 0 0 154140 297 0 297 83976 0 83976 0 0 0
39 0 99 1 0 0 0 0 0 99 0 0 91204 2954 2 778 42 4.22 4.09 8.78 42 2 131804000 40826384 90977616 58296 1075684 3720436 1150172 36268 33715364 5934456 0 0 0 0 0 0 48 0 0 3553672 80800 0 64471 0 0 0 0 154140 279 0 279 81928 0 81928 0 0 0
40 0 99 1 0 0 0 0 0 100 0 0 54342 2582 1 779 43 7.25 4.72 8.96 43 1 131804000 41195008 90608992 58296 1075684 3722048 1150244 36268 34092652 5934456 0 0 0 0 0 0 28 0 0 3555660 80096 28 65306 0 0 0 0 154148 280 2 282 79504 28 79532 0 1 1
41 0 23 1 4 0 0 0 72 24 0 0 16854 3568 2 779 2 7.25 4.72 8.96 2 3 131804000 42106304 89697696 58296 1075684 4357908 1150260 36268 34323648 5934456 0 0 0 0 0 0 630196 0 0 4187500 96412 0 36555 0 0 0 0 154148 334 0 334 96156 0 96156 0 0 0
42 0 4 0 4 0 0 0 92 4 0 0 2778 1634 0 779 3 7.25 4.72 8.96 3 1 131804000 42363452 89440548 58296 1075684 4361000 1150328 36268 34509756 5934456 0 0 0 0 0 0 630212 0 0 4190192 100300 0 21365 0 0 0 0 154152 340 0 340 100828 0 100828 0 0 0
43 0 3 0 4 0 0 0 93 4 0 0 2507 1622 2 779 3 7.25 4.72 8.96 3 2 131804000 42614684 89189316 58296 1075684 4365052 1150328 36268 34767436 5934456 0 0 0 0 0 0 630212 0 0 4194544 99880 0 20784 0 0 0 0 154152 337 0 337 96832 0 96832 0 0 0
