Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 2 0 0 0 0 0 0 98 2 0 0 1279 1050 6 495 1 16.16 16.95 24.25 2 0 131753796 112486324 19267472 2700 0 109848540 1562676 18408 318052 400552 0 4194300 93268 4101032 0 0 7491660 0 0 109128124 1684 0 2983 7 0 0 0 122792 28 0 28 1684 0 1684 0 0 0
1 1 0 0 0 0 0 0 98 1 0 0 1209 994 5 498 0 14.95 16.68 24.12 0 0 131753796 112498384 19255412 2704 0 109854388 1562756 22168 326212 405456 0 4194300 93268 4101032 0 0 7491660 0 0 109134368 5080 0 3886 11 0 0 0 122872 57 0 57 5076 0 5076 0 0 0
2 0 0 0 2 0 0 0 98 0 0 0 1646 3505 69 567 1 14.95 16.68 24.12 1 0 131753796 112542696 19211100 2704 0 109879592 1563100 24888 337028 971200 0 4194300 93268 4101032 0 0 7491684 0 0 109159904 26112 0 3807 9 0 0 0 123216 249 0 249 26116 0 26116 1 0 1
3 0 1 1 0 0 0 0 97 3 0 0 1304 473 0 567 1 14.95 16.68 24.12 1 0 131753796 114036372 17717424 2704 0 109880052 1563100 24952 1726572 3593520 0 4194300 93268 4101032 0 0 7491688 0 0 109159916 0 0 90106 0 0 0 0 123216 0 0 0 0 0 0 0 0 0
4 0 2 1 2 0 0 0 96 3 0 0 2730 630 0 567 1 14.95 16.68 24.12 1 1 131753796 114230440 17523356 2704 0 109880288 1567084 25000 1928844 3783000 0 4194300 93268 4101032 0 0 6508800 0 0 109160368 0 854472 12041 0 0 0 0 126840 0 888 888 0 454656 454656 0 4 4
5 0 2 0 2 0 0 0 95 3 0 0 2985 535 0 567 1 14.95 16.68 24.12 1 1 131753796 114229852 17523944 2704 0 109880296 1567116 25004 1928852 3783000 0 4194300 93268 4101032 0 0 5915068 0 0 109160368 0 573440 11072 0 0 0 0 126872 0 1150 1150 0 588744 588744 0 3 3
6 0 3 0 2 0 0 0 95 3 0 0 2525 492 0 567 1 13.91 16.44 24.00 1 1 131753796 114228936 17524860 2704 0 109880304 1566820 25004 1928864 3783000 0 4194300 93268 4101032 0 0 5501664 0 0 109160368 0 530432 12269 0 0 0 0 126576 0 1145 1145 0 586240 586240 0 2 2
7 0 2 0 2 0 0 0 95 3 0 0 2561 494 0 567 1 13.91 16.44 24.00 1 1 131753796 114228440 17525356 2704 0 109880304 1566456 25004 1928872 3783000 0 4194300 93268 4101032 0 0 4859480 0 0 109160368 0 608256 5123 0 0 0 0 126212 0 1155 1155 0 591360 591360 0 3 3
8 0 2 1 2 0 0 0 95 3 0 0 2748 473 0 567 1 13.91 16.44 24.00 1 1 131753796 114245256 17508540 2704 0 109880312 1566456 25096 1945828 3800148 0 4194300 93268 4101032 0 0 4179260 0 0 109160368 0 584704 15108 0 0 0 0 126212 0 1156 1156 0 591872 591872 0 3 3
9 0 3 0 2 0 0 0 95 3 0 0 2691 279 0 567 2 13.91 16.44 24.00 2 1 131753796 114245160 17508636 2704 0 109880312 1566888 25096 1945832 3800148 0 4194300 93268 4101032 0 0 3707656 0 0 109160368 4 555520 31398 0 0 0 0 126644 1 1141 1142 4 584192 584196 0 4 4
