Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 743 3163 0 766 0 0.99 3.40 6.20 1 0 131754524 120872972 10881552 3588 0 118586336 1338724 17288 62472 336064 0 4194300 88080 4106220 0 0 4856 0 0 13615800 0 0 667 0 0 0 0 178352 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 99 1 0 0 1058 6829 0 761 1 0.91 3.34 6.16 1 0 131754524 120882724 10871800 3588 0 118587068 1338724 15200 68696 346140 0 4194300 88080 4106220 0 0 4856 0 0 13616284 560 7 3477 0 0 0 0 178352 140 1 141 560 7 567 0 0 0
2 2 0 0 0 0 0 0 98 2 0 0 1369 1276 11 761 1 0.91 3.34 6.16 2 0 131754524 120873912 10880612 3588 0 118587316 1338524 17812 50196 337292 0 4194300 88080 4106220 0 0 4788 0 0 13616476 1116 0 7020 13 0 0 0 178152 23 0 23 1116 0 1116 0 0 0
3 1 0 0 1 0 0 0 98 1 0 0 1285 2899 70 831 0 0.91 3.34 6.16 0 1 131754524 120883960 10870564 3588 0 118591596 1338316 22324 46464 875056 0 4194300 88080 4106220 0 0 4788 0 0 13620284 4404 0 5561 28 0 0 0 177944 209 0 209 4388 0 4388 0 0 0
4 0 1 1 1 0 0 0 98 2 0 0 1340 968 0 831 1 0.91 3.34 6.16 2 0 131754524 121989572 9764952 3588 0 118593580 1338316 22644 951108 3124596 0 4194300 88080 4106220 0 0 4800 0 0 13622228 2144 0 73857 1 0 0 0 177944 91 0 91 2160 0 2160 0 0 0
5 0 2 0 0 0 0 0 98 2 0 0 1176 366 0 831 1 0.91 3.34 6.16 1 0 131754524 122587144 9167380 3588 0 118593964 1338316 22700 1643708 3718300 0 4194300 88080 4106220 0 0 4800 0 0 13622632 0 0 24559 0 0 0 0 177944 0 0 0 0 0 0 0 0 0
6 0 2 0 0 0 0 0 98 2 0 0 1200 411 0 831 1 0.92 3.30 6.14 2 0 131754524 122587480 9167044 3588 0 118594092 1338316 22804 1746564 3718300 0 4194300 88080 4106220 0 0 4800 0 0 13622740 0 0 9397 0 0 0 0 177944 0 0 0 0 0 0 0 0 0
7 0 2 0 0 0 0 0 98 2 0 0 1267 499 0 831 1 0.92 3.30 6.14 1 0 131754524 122587480 9167044 3588 0 118594092 1338316 22804 1746564 3718300 0 4194300 88080 4106220 0 0 4800 0 0 13622740 0 0 11584 0 0 0 0 177944 0 0 0 0 0 0 0 0 0
8 0 2 0 0 0 0 0 98 2 0 0 1233 445 0 831 1 0.92 3.30 6.14 2 0 131754524 122587568 9166956 3588 0 118594112 1338316 22804 1746756 3718300 0 4194300 88080 4106220 0 0 4820 0 0 13622740 0 0 11068 0 0 0 0 177944 0 0 0 0 0 0 0 0 0
9 0 2 0 0 0 0 0 98 2 0 0 1176 344 0 831 1 0.92 3.30 6.14 2 0 131754524 122607516 9147008 3588 0 118594120 1338368 22816 1767028 3738640 0 4194300 88080 4106220 0 0 4828 0 0 13622740 0 0 16258 0 0 0 0 177948 0 0 0 0 0 0 0 0 0
10 0 2 0 0 0 0 0 98 2 0 0 1089 137 0 831 1 0.92 3.30 6.14 2 0 131754524 122607888 9146636 3588 0 118594120 1338368 22900 1766980 3738640 0 4194300 88080 4106220 0 0 4828 0 0 13622740 0 0 20460 0 0 0 0 177948 0 0 0 0 0 0 0 0 0
11 0 2 0 0 0 0 0 98 2 0 0 1166 240 0 831 1 0.93 3.27 6.11 1 0 131754524 123053668 8700856 3588 0 118594120 1338368 23624 2137668 65174104 0 4194300 88080 4106220 0 0 4828 0 0 13622740 168 0 11415 3 0 0 0 177948 8 0 8 168 0 168 0 0 0
12 0 0 2 0 0 0 0 98 2 0 0 1139 191 2 833 1 0.93 3.27 6.11 2 0 131754524 126538008 5216516 3588 0 118594288 1338368 23724 5611500 65176416 0 4194300 88080 4106220 0 0 4828 0 0 13622908 0 0 2005 0 0 0 0 177948 0 0 0 0 0 0 0 0 0
13 0 0 2 0 0 0 0 98 2 0 0 1147 168 0 833 1 0.93 3.27 6.11 1 0 131754524 128052628 3701896 3588 0 118594288 1338368 23724 6995796 65176416 0 4194300 88080 4106220 0 0 4828 0 0 13622908 0 0 32938 0 0 0 0 177948 0 0 0 0 0 0 0 0 0
14 0 0 2 0 0 0 0 98 2 0 0 1140 173 0 833 1 0.93 3.27 6.11 2 0 131754524 129171088 2583436 3588 0 118594288 1338368 23724 8339432 65176416 0 4194300 88080 4106220 0 0 4828 0 0 13622908 0 0 1656 0 0 0 0 177948 0 0 0 0 0 0 0 0 0
15 0 0 2 0 0 0 0 98 2 0 0 1171 252 0 833 1 0.93 3.27 6.11 1 0 131754524 130361084 1393440 3588 0 118594288 1338368 23724 9301320 65176416 0 4194300 88080 4106220 0 0 4828 0 0 13622908 0 0 120650 0 0 0 0 177948 0 0 0 0 0 0 0 0 0
16 0 0 3 0 0 0 0 97 3 0 0 15960 555 0 833 1 0.93 3.23 6.08 1 0 131754524 131335828 418696 3588 0 118081532 1338368 23972 11007952 65176416 0 4194300 88192 4106108 0 114688 4832 0 0 17271080 0 112 370229 0 0 0 0 177948 0 9 9 0 112 112 0 19 19
17 0 0 2 0 0 0 0 98 2 0 0 2646 673 1 834 1 0.93 3.23 6.08 1 0 131754524 131241340 513184 3572 0 117719428 1338368 23956 11271964 65176416 0 4194300 88192 4106108 0 0 4832 0 0 18945420 0 25 65541 0 0 0 0 177948 0 1 1 0 26 26 0 0 0
