Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
0 0 0 0 0 0 0 0 100 0 0 0 555 1626 2 715 0 1.00 3.02 6.37 0 0 131804000 124177984 7626016 58292 1576 92924364 1214764 29068 28925352 2614204 0 0 0 0 0 0 4452 0 0 21150544 0 0 533 0 0 0 0 149480 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 100 0 0 0 942 2870 2 715 0 0.92 2.97 6.34 0 0 131804000 124182964 7621036 58296 1576 92924496 1214764 29420 28927224 2616252 0 0 0 0 0 0 4552 0 0 21150780 0 0 678 0 0 0 0 149480 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 100 0 0 0 2031 5895 0 710 1 0.92 2.97 6.34 2 0 131804000 124194596 7609404 58296 1576 92925220 1214772 24388 28922868 2626032 0 0 0 0 0 0 4552 0 0 21151264 560 0 3440 0 0 0 0 149488 140 0 140 560 0 560 0 0 0
3 2 0 0 0 0 0 0 98 2 0 0 1612 1735 12 711 1 0.92 2.97 6.34 1 0 131804000 124190956 7613044 58296 1576 92928772 1214804 30720 28940180 2621800 0 0 0 0 0 0 4560 0 0 21151672 3872 0 8528 8 0 0 0 149496 78 0 78 3872 0 3872 0 0 0
4 0 0 0 0 0 0 0 100 0 0 0 345 627 0 711 0 0.92 2.97 6.34 0 0 131804000 124192464 7611536 58292 1576 92929424 1214964 31532 28928904 2621892 0 0 0 0 0 0 4572 0 0 21152184 1392 0 225 2 0 0 0 149496 88 0 88 1384 0 1384 0 0 0
5 0 0 0 0 0 0 0 99 0 0 0 1090 2428 71 780 0 0.92 2.97 6.34 0 1 131804000 124203564 7600436 58296 1576 92937324 1215940 34472 28932496 3154724 0 0 0 0 0 0 4576 0 0 21155872 8320 0 1960 7 0 0 0 149968 294 0 294 8296 0 8296 0 0 0
6 0 1 1 1 0 0 0 97 2 0 0 1564 1064 0 780 1 0.93 2.94 6.31 1 0 131804000 125538336 6265664 58296 1576 92949100 1216164 34744 30050944 5631640 0 0 0 0 0 0 4580 0 0 21167848 11488 0 85436 0 0 0 0 150128 144 0 144 11520 0 11520 0 0 0
7 0 2 0 0 0 0 0 97 3 0 0 1334 624 2 780 1 0.93 2.94 6.31 1 0 131804000 125908188 5895812 58296 1576 92949108 1216196 34780 30622352 5997968 0 0 0 0 0 0 4588 0 0 21167848 0 0 18560 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
8 0 2 0 0 0 0 0 97 3 0 0 1220 473 0 780 1 0.93 2.94 6.31 1 0 131804000 125907692 5896308 58296 1576 92949108 1216196 34784 30622540 5997968 0 0 0 0 0 0 4588 0 0 21167848 0 0 12274 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
9 0 2 0 0 0 0 0 97 3 0 0 1355 680 2 780 1 0.93 2.94 6.31 1 0 131804000 125907548 5896452 58296 1576 92949176 1216196 34784 30622588 5997968 0 0 0 0 0 0 4596 0 0 21167848 0 112 12497 0 0 0 0 150128 0 5 5 0 0 0 0 0 0
10 0 2 0 0 0 0 0 97 3 0 0 1277 585 0 780 1 0.93 2.94 6.31 1 0 131804000 125907280 5896720 58296 1576 92949176 1216196 34784 30622596 5997968 0 0 0 0 0 0 4596 0 0 21167848 0 32 11810 0 0 0 0 150128 0 25 25 0 144 144 0 1 1
11 0 2 0 0 0 0 0 97 3 0 0 1260 441 2 780 1 0.94 2.91 6.28 1 0 131804000 125923896 5880104 58296 1576 92949176 1216196 34868 30639564 6015224 0 0 0 0 0 0 4596 0 0 21167848 0 0 36073 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
12 0 2 0 0 0 0 0 97 3 0 0 1130 273 0 780 1 0.94 2.91 6.28 2 0 131804000 125923740 5880260 58296 1576 92949176 1216196 34868 30639568 6015224 0 0 0 0 0 0 4596 0 0 21167848 0 0 40599 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
13 0 2 1 0 0 0 0 97 3 0 0 1251 402 2 782 1 0.94 2.91 6.28 1 0 131804000 126617444 5186556 58296 1576 92951236 1216196 35692 31027132 54519140 0 0 0 0 0 0 4608 0 0 21169896 2048 0 54462 0 0 0 0 150128 5 0 5 2048 0 2048 0 0 0
14 0 0 2 0 0 0 0 97 3 0 0 1244 354 2 782 1 0.94 2.91 6.28 1 0 131804000 127848768 3955232 58296 1576 92951236 1216228 35692 32514156 54519140 0 0 0 0 0 0 4608 0 0 21169844 0 0 128372 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
15 0 0 2 0 0 0 0 98 2 0 0 1253 415 0 782 1 0.94 2.91 6.28 1 0 131804000 128620124 3183876 58296 1576 92946168 1216228 35692 33349504 54519140 0 0 0 0 0 0 4608 0 0 21169888 0 0 137329 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
16 0 0 2 0 0 0 0 97 3 0 0 1120 256 0 782 1 0.86 2.86 6.25 1 0 131804000 128785972 3018028 58296 1576 92941764 1216228 35692 33517916 54519140 0 0 0 0 0 0 4608 0 0 21169884 0 0 85 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
17 0 0 2 0 0 0 0 97 3 0 0 1569 1030 2 782 1 0.86 2.86 6.25 1 0 131804000 128853336 2950664 58296 1576 92937628 1216228 35692 33593692 54519140 0 0 0 0 0 0 4608 0 0 21169760 0 0 40 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
18 0 0 3 0 0 0 0 97 3 0 0 1433 792 0 782 1 0.86 2.86 6.25 1 0 131804000 128920852 2883148 58296 1576 92933572 1216228 35692 33655132 54519140 0 0 0 0 0 0 4608 0 0 21169860 0 8 44 0 0 0 0 150136 0 2 2 0 8 8 0 0 0
19 0 0 2 0 0 0 0 97 3 0 0 1388 648 2 782 1 0.86 2.86 6.25 1 0 131804000 129062456 2741544 58296 1576 92929824 1216228 35700 33808708 54519140 0 0 0 0 0 0 4608 0 0 21169876 0 0 83 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
20 0 0 2 0 0 0 0 98 2 0 0 1313 618 0 782 1 0.86 2.86 6.25 1 0 131804000 129160328 2643672 58296 1576 92925380 1216228 35700 33909060 54519140 0 0 0 0 0 0 4608 0 0 21169872 0 0 57 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
21 0 0 3 0 0 0 0 97 3 0 0 1561 1014 2 782 1 0.87 2.83 6.22 1 0 131804000 129226420 2577580 58296 1576 92921284 1216228 35700 33982812 54519140 0 0 0 0 0 0 4608 0 0 21169876 0 0 52 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
22 0 0 2 0 0 0 0 97 3 0 0 1369 687 0 782 1 0.87 2.83 6.22 2 0 131804000 129275396 2528604 58296 1576 92913224 1216228 35700 34040160 54519140 0 0 0 0 0 0 4608 0 0 21169876 0 0 66 0 0 0 0 150136 0 0 0 0 0 0 0 0 0
23 0 0 3 0 0 0 0 97 3 0 0 1559 1012 2 782 1 0.87 2.83 6.22 1 0 131804000 129328748 2475252 58296 1576 92908996 1216316 35700 34095468 54519140 0 0 0 0 0 0 4608 0 0 21169880 0 0 39 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
24 0 0 2 0 0 0 0 97 3 0 0 1440 882 0 782 1 0.87 2.83 6.22 1 0 131804000 129382028 2421972 58296 1576 92904900 1216316 35700 34152812 54519140 0 0 0 0 0 0 4608 0 0 21169876 0 0 40 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
25 0 0 2 0 0 0 0 97 3 0 0 1569 1044 2 782 1 0.87 2.83 6.22 1 0 131804000 129441584 2362416 58296 1576 92900804 1216316 35700 34206068 54519140 0 0 0 0 0 0 4608 0 0 21169872 0 3 41 0 0 0 0 150144 0 2 2 0 3 3 0 0 0
26 0 0 2 0 0 0 0 97 3 0 0 1163 344 1 783 1 0.88 2.80 6.19 2 0 131804000 129949040 1854960 58296 1576 92900804 1216316 35700 34699636 54519140 0 0 0 0 0 0 4608 0 0 21169848 0 26 253 0 0 0 0 150144 0 2 2 0 26 26 0 0 0
27 0 0 2 0 0 0 0 98 2 0 0 1220 371 0 783 1 0.88 2.80 6.19 2 0 131804000 131210644 593356 58296 1576 92872132 1216316 35700 36014628 54519140 0 0 0 0 0 0 4608 0 0 21169872 0 0 322067 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
28 0 0 3 0 0 0 0 97 3 0 0 1383 541 0 783 3 0.88 2.80 6.19 3 0 131804000 131385968 418032 58296 1576 92162848 1216288 35576 36895160 54519140 0 0 0 0 0 0 4608 0 0 22836792 0 0 220102 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
29 0 0 3 0 0 0 0 97 3 0 0 1517 770 2 783 1 0.88 2.80 6.19 2 0 131804000 131387864 416136 58296 1576 91450360 1216248 35616 37609792 54519140 0 0 0 0 0 0 4608 0 0 24208968 0 0 177716 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
30 0 0 3 0 0 0 0 97 3 0 0 1404 638 0 783 1 0.88 2.80 6.19 2 0 131804000 131402296 401704 58296 1576 90414208 1216180 35616 38658372 54519140 0 0 0 0 0 0 4608 0 0 25829184 0 0 262147 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
31 0 0 3 0 0 0 0 97 3 0 0 1542 862 2 783 1 0.89 2.77 6.16 2 0 131804000 131367812 436188 58296 1576 89461100 1216176 35616 39575884 54519140 0 0 0 0 0 0 4608 0 0 27080448 0 0 229385 0 0 0 0 150144 0 0 0 0 0 0 0 0 0
32 0 0 3 0 0 0 0 97 3 0 0 1411 566 0 783 1 0.89 2.77 6.16 3 0 131804000 131385752 418248 58296 1576 88560096 1216152 35616 40493392 54519140 0 0 0 0 0 0 76 0 0 28063168 0 4540 229408 0 0 0 0 150144 0 9 9 0 4540 4540 0 0 0
33 0 0 3 0 0 0 0 97 3 0 0 1435 716 2 783 3 0.89 2.77 6.16 2 0 131804000 131411224 392776 58296 1576 87849680 1216100 35616 41226836 54519140 0 0 0 0 0 0 68 0 0 28740436 0 4 183856 0 0 0 0 150152 0 1 1 0 4 4 0 0 0
34 0 0 3 0 0 0 0 97 3 0 0 1860 708 0 783 1 0.89 2.77 6.16 2 0 131804000 131392540 411460 58296 1576 86863344 1212708 35616 42196948 54519140 0 0 0 0 0 0 68 0 0 29567508 0 0 242137 0 0 0 0 150152 0 0 0 0 0 0 0 0 0
35 0 0 3 0 0 0 0 97 3 0 0 1465 820 2 783 1 0.89 2.77 6.16 1 0 131804000 131400540 403460 58296 1576 86084648 1211132 35616 42983616 54519140 0 0 0 0 0 0 68 0 0 30168372 8 72 196616 0 0 0 0 150152 1 6 7 8 72 80 0 3 3
36 0 0 3 0 0 0 0 97 3 0 0 1367 710 0 783 1 0.90 2.74 6.14 2 0 131804000 131400352 403648 58296 1576 85299064 1207748 35616 43770240 54519140 0 0 0 0 0 0 68 0 0 30700052 0 1 196609 0 0 0 0 150152 0 2 2 0 1 1 0 0 0
37 0 0 3 0 0 0 0 97 3 0 0 1476 842 2 783 1 0.90 2.74 6.14 1 0 131804000 131414336 389664 58296 1576 84532756 1201156 35616 44556676 54519140 0 0 0 0 0 0 8 0 0 31163676 12 60 196616 0 0 0 0 150132 3 8 11 12 60 72 0 0 0
38 0 0 3 0 0 0 0 97 3 0 0 1442 784 0 783 1 0.90 2.74 6.14 1 0 131804000 131394456 409544 58296 1576 83725308 1198716 35616 45342816 54519140 0 0 0 0 0 0 8 0 0 31598036 8 244 196609 0 0 0 0 150128 1 45 46 8 244 252 0 5 5
39 0 0 3 0 0 0 0 97 3 0 0 1519 925 0 783 1 0.90 2.74 6.14 2 0 131804000 131422940 381060 58296 1576 82648620 1195452 35616 46450460 54519140 0 0 0 0 0 0 8 0 0 32109504 0 0 277199 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
40 0 0 3 0 0 0 0 97 3 0 0 1543 1040 0 783 1 0.90 2.74 6.14 1 0 131804000 131419720 384280 58296 1576 80583612 1183908 35616 48521124 54519140 0 0 0 0 0 0 8 0 0 32883344 0 74 517650 0 0 0 0 150128 0 17 17 0 74 74 0 0 0
41 0 0 3 0 0 0 0 97 3 0 0 1622 1205 2 783 1 0.91 2.71 6.11 1 0 131804000 131425492 378508 58296 1576 78376824 1183164 35616 50730104 54519140 0 0 0 0 0 0 8 0 0 33420840 0 0 552282 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
42 0 0 3 0 0 0 0 97 3 0 0 1501 1070 0 783 2 0.91 2.71 6.11 4 0 131804000 131387904 416096 58296 1576 76119896 1182980 35540 52944824 54519140 0 0 0 0 0 0 8 0 0 33168632 0 0 553457 0 0 0 0 150128 0 0 0 0 0 0 0 0 0
43 0 0 3 0 0 0 0 97 3 0 0 1626 1264 2 783 1 0.91 2.71 6.11 1 0 131804000 131414984 389016 58296 1576 73916340 1182052 35540 55170868 54519140 0 0 0 0 0 0 8 0 0 32876612 0 0 556680 0 0 0 0 150088 0 0 0 0 0 0 0 0 0
44 0 0 3 0 0 0 0 97 3 0 0 1533 1222 0 783 1 0.91 2.71 6.11 4 0 131804000 131399040 404960 58296 1576 71706884 1181776 35540 57359804 54519140 0 0 0 0 0 0 8 0 0 32535088 0 0 547496 0 0 0 0 150080 0 0 0 0 0 0 0 0 0
45 0 0 3 0 0 0 0 97 3 0 0 1602 1302 2 783 1 0.91 2.71 6.11 2 0 131804000 131407020 396980 58296 1576 69507396 1181320 34956 59563640 54519140 0 0 0 0 0 0 8 0 0 32162864 0 0 550920 0 0 0 0 150080 0 0 0 0 0 0 0 0 0
