################################### RECORDED ###################################
# Collectl:   V4.0.2-1  HiRes: 1  Options: -i1:20 -s CmdZ --procfilt fIsis -f ./  Subsys: CmdZ
################################################################################
# Collectl:   V4.0.2-1  HiRes: 1  Options: -p localhost-20150706-065018.raw.gz -P -f plot 
# Host:       localhost  DaemonOpts: 
# Booted:     1431591593.67 [20150514-09:19:53]
# Distro:     CentOS Linux release 7.1.1503 (Core)     Platform: 
# Date:       20150706-065018  Secs: 1436161818 TZ: +0100
# SubSys:     CmdZ Options:  Interval: 1:20 NumCPUs: 48 [HYPER] NumBud: 0 Flags: ix
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 1200.000 Cores: 12  Siblings: 24 Nodes: 2
# Kernel:     3.10.0-229.el7.x86_64  Memory: 131754524  Swap: 
# NumDisks:   0 DiskNames: 
# NumNets:    3 NetNames: enp1s0f0:1000 enp1s0f1:10000 lo:10000
# SCSI:       DA:0:02:00:00 DA:0:02:01:00
################################################################################
#Date Time [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20150706 06:57:35 131754524 93691408 38063116 21388 320 28144888 1357548 38976 63102664 65614688 0 4194300 537180 3657120 0 0 925520 0 0 27724428 218292 0 34708 0 0 0 0 251608 860 0 860 218548 0 218548 0 0 0
20150706 06:57:36 131754524 93998252 37756272 21388 320 28449664 1359532 38976 63088908 65614688 0 4194300 537180 3657120 0 0 1003876 0 0 28029188 225168 0 35635 0 0 0 0 251484 890 2 892 226704 49 226753 0 0 0
20150706 06:57:37 131754524 94309968 37444556 21388 320 28760380 1361716 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1088812 0 0 28339308 222760 0 37049 0 0 0 0 251484 887 0 887 222824 0 222824 0 0 0
20150706 06:57:38 131754524 94621868 37132656 21388 320 29069032 1364164 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1172452 0 0 28648512 226588 8 37693 0 0 0 0 251484 904 0 904 226904 0 226904 0 1 1
20150706 06:57:39 131754524 94940832 36813692 21388 320 29386928 1366756 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1270288 0 0 28965852 221116 0 42628 0 0 0 0 251484 878 1 879 222016 8 222024 0 0 0
20150706 06:57:40 131754524 95246216 36508308 21388 320 29687264 1369172 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1345836 0 0 29266280 226636 0 366667 0 0 0 0 251484 893 0 893 226668 0 226668 0 0 0
20150706 06:57:41 131754524 95552320 36202204 21388 320 29991348 1371440 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1419248 0 0 29568744 227728 0 120123 0 0 0 0 251484 895 0 895 227984 0 227984 0 0 0
20150706 06:57:42 131754524 95851620 35902904 21388 320 30289432 1373368 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1495060 0 0 29868560 223232 0 35320 0 0 0 0 251484 867 0 867 221664 0 221664 0 0 0
20150706 06:57:43 131754524 96028976 35725548 21388 320 30468064 1375448 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1365100 0 0 30044572 132528 154472 21413 0 0 0 0 251484 517 448 965 131508 114640 246148 0 10 10
20150706 06:57:44 131754524 96149652 35604872 21388 320 30587484 1376708 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1237484 0 0 30164472 88296 168304 13581 0 0 0 0 251644 353 672 1025 89316 170896 260212 0 8 8
20150706 06:57:45 131754524 96357136 35397388 21388 320 30795960 1377728 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1254044 0 0 30370564 151488 51112 23048 0 0 0 0 251708 596 309 905 152000 78064 230064 0 3 3
20150706 06:57:46 131754524 96652216 35102308 21388 320 31084220 1379312 38976 63086732 65614688 0 4194300 537180 3657120 0 0 1328264 0 0 30660200 215488 0 34638 0 0 0 0 251708 845 18 863 215776 4576 220352 0 0 0
20150706 06:57:47 131754524 96949324 34805200 21388 320 31382392 1381396 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1404204 0 0 30959128 221168 0 33978 0 0 0 0 251676 863 22 885 220368 5104 225472 0 0 0
20150706 06:57:48 131754524 97254432 34500092 21388 320 31686672 1383396 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1481356 0 0 31262260 225504 0 35021 0 0 0 0 251644 884 0 884 226016 0 226016 0 0 0
20150706 06:57:49 131754524 97553928 34200596 21388 320 31981200 1385668 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1561964 0 0 31558672 218216 0 34046 0 0 0 0 251644 876 3 879 220136 608 220744 0 0 0
20150706 06:57:50 131754524 97695620 34058904 21388 320 32125484 1387728 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1385420 0 0 31701020 105368 208256 16188 0 0 0 0 251644 405 673 1078 102512 172040 274552 0 7 7
20150706 06:57:51 131754524 97806896 33947628 21388 320 32234364 1388844 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1204196 0 0 31810968 82104 203272 13040 0 0 0 0 251740 325 791 1116 81760 201752 283512 0 5 5
20150706 06:57:52 131754524 97901132 33853392 21388 320 32328288 1389556 38976 63102660 65614688 0 4194300 537180 3657120 0 0 997408 0 0 31902828 69072 230344 173642 0 0 0 0 251644 270 899 1169 69088 228936 298024 0 5 5
20150706 06:57:53 131754524 97986292 33768232 21388 320 32409084 1389996 38976 63102664 65614688 0 4194300 537180 3657120 0 0 821940 0 0 31985428 60656 207648 75025 0 0 0 0 251644 233 898 1131 59616 229168 288784 0 8 8
20150706 06:57:54 131754524 98265372 33489152 21388 320 32688092 1390896 38976 63102288 65614688 0 4194300 537180 3657120 0 0 892928 0 0 32261524 206880 0 41374 0 0 0 0 251708 824 46 870 209184 11384 220568 0 0 0
20150706 06:57:55 131754524 98550268 33204256 21388 320 32966352 1392856 38976 63102644 65614688 0 4194300 537180 3657120 0 0 961360 0 0 32540724 211648 0 33876 0 0 0 0 251740 826 21 847 210368 5008 215376 0 0 0
20150706 06:57:56 131754524 98829968 32924556 21388 320 33246724 1395080 38976 63086732 65614688 0 4194300 537180 3657120 0 0 1034496 0 0 32819508 201400 0 32554 0 0 0 0 251740 798 6 804 202952 1232 204184 0 0 0
20150706 06:57:57 131754524 99128148 32626376 21388 320 33543804 1396884 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1111644 0 0 33118184 220912 0 36001 0 0 0 0 251740 868 0 868 221408 0 221408 0 0 0
20150706 06:57:58 131754524 99421968 32332556 21388 320 33833860 1399032 38976 63103020 65614688 0 4194300 537180 3657120 0 0 1128472 0 0 33408180 216756 49056 34012 0 0 0 0 251740 842 34 876 214196 8704 222900 0 1 1
20150706 06:57:59 131754524 99549564 32204960 21388 320 33958628 1401216 38976 63102296 65614688 0 4194300 537180 3657120 0 0 972824 0 0 33535892 91604 176272 15257 0 0 0 0 251868 373 707 1080 94420 180648 275068 0 8 8
20150706 06:58:00 131754524 99643340 32111184 21388 320 34054920 1402020 38976 63102652 65614688 0 4194300 537180 3657120 0 0 773056 0 0 33628168 69120 227944 10679 0 0 0 0 251900 260 882 1142 66560 224584 291144 0 7 7
20150706 06:58:01 131754524 99768128 31986396 21388 320 34172604 1402764 38976 63102660 65614688 0 4194300 537180 3657120 0 0 647644 0 0 33750688 90104 154656 14497 0 0 0 0 251908 356 607 963 91136 154232 245368 0 6 6
20150706 06:58:02 131754524 99887504 31867020 21388 320 34297256 1403532 38976 63102656 65614688 0 4194300 537180 3657120 0 0 515560 0 0 33870404 90028 179032 13883 0 0 0 0 251876 350 726 1076 88740 184800 273540 0 8 8
20150706 06:58:03 131754524 100036316 31718208 21388 320 34440896 1404572 38976 63103020 65614688 0 4194300 537180 3657120 0 0 445164 0 0 34016952 107008 116096 17727 0 0 0 0 251940 420 569 989 107520 144392 251912 0 5 5
20150706 06:58:04 131754524 100325064 31429460 21388 320 34729152 1405540 38976 63102296 65614688 0 4194300 537180 3657120 0 0 515968 0 0 34302404 213088 67 33253 0 0 0 0 251908 849 2 851 216160 304 216464 0 0 0
20150706 06:58:05 131754524 100624044 31130480 21388 320 35027804 1407816 38976 63101564 65614688 0 4194300 537180 3657120 0 0 593584 0 0 34600980 221664 0 35565 0 0 0 0 251908 856 13 869 218336 2744 221080 0 0 0
20150706 06:58:06 131754524 100905876 30848648 21388 320 35298392 1409968 38976 63087812 65614688 0 4194300 537180 3657120 0 0 665436 0 0 34870836 201192 23 261420 0 0 0 0 251908 794 14 808 202728 2714 205442 0 0 0
20150706 06:58:07 131754524 101211340 30543184 21388 320 35608208 1411984 38976 63102300 65614688 0 4194300 537180 3657120 0 0 743540 0 0 35183272 231784 0 43359 0 0 0 0 251908 915 1 916 231784 24 231808 0 0 0
20150706 06:58:08 131754524 101521328 30233196 21388 320 35917456 1414144 38976 63102664 65614688 0 4194300 537180 3657120 0 0 823124 0 0 35492956 229952 0 36191 0 0 0 0 251908 899 0 899 229256 0 229256 0 0 0
20150706 06:58:09 131754524 101842088 29912436 21388 320 36235144 1416288 38976 63102664 65614688 0 4194300 537180 3657120 0 0 905024 0 0 35810332 235736 0 36567 0 0 0 0 251908 925 0 925 236176 0 236176 0 0 0
20150706 06:58:10 131754524 102154016 29600508 21388 320 36547256 1418468 38976 63102664 65614688 0 4194300 537180 3657120 0 0 984164 0 0 36121412 231780 0 38197 0 0 0 0 251908 908 0 908 231268 0 231268 0 0 0
20150706 06:58:11 131754524 102466468 29288056 21388 320 36857636 1420700 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1060072 0 0 36432020 233868 0 36459 0 0 0 0 251908 928 0 928 235148 0 235148 0 0 0
20150706 06:58:12 131754524 102779952 28974572 21388 320 37168708 1422868 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1139316 0 0 36742960 231856 0 36427 0 0 0 0 251908 905 0 905 230832 0 230832 0 0 0
20150706 06:58:13 131754524 103082868 28671656 21388 320 37471360 1425024 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1192424 0 0 37044740 224732 24544 36413 0 0 0 0 251908 881 86 967 225248 22016 247264 0 1 1
20150706 06:58:14 131754524 103393832 28360692 21388 320 37779936 1427376 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1271236 0 0 37355740 231672 0 35286 0 0 0 0 251908 907 0 907 231924 0 231924 0 0 0
20150706 06:58:15 131754524 103700396 28054128 21388 320 38083724 1429432 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1352496 0 0 37657692 221868 0 34042 0 0 0 0 251908 865 1 866 220332 256 220588 0 0 0
20150706 06:58:16 131754524 104011676 27742848 21388 320 38391892 1431664 38976 63086736 65614688 0 4194300 537180 3657120 0 0 1429036 0 0 37967288 232372 0 160748 0 0 0 0 251908 917 9 926 231860 2272 234132 0 0 0
20150706 06:58:17 131754524 104336292 27418232 21388 320 38715332 1433724 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1519032 0 0 38290836 232944 0 701067 0 0 0 0 251908 918 0 918 234992 0 234992 0 0 0
20150706 06:58:18 131754524 104558132 27196392 21388 320 38935976 1436208 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1433984 0 0 38511060 161088 130640 789296 0 0 0 0 251908 634 380 1014 161344 97280 258624 0 4 4
20150706 06:58:19 131754524 104675168 27079356 21388 320 39053012 1437760 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1262376 0 0 38625520 85480 200992 805909 0 0 0 0 251980 333 778 1111 84064 198512 282576 0 6 6
20150706 06:58:20 131754524 104922304 26832220 21388 320 39298640 1438688 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1323116 0 0 38873452 186880 16528 715906 0 0 0 0 251980 734 155 889 187784 39352 227136 0 1 1
20150706 06:58:21 131754524 105208376 26546148 21388 320 39583504 1440464 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1389712 0 0 39158644 214912 0 783196 0 0 0 0 251948 843 50 893 214656 12360 227016 0 0 0
20150706 06:58:22 131754524 105514296 26240228 21388 320 39886548 1442248 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1472552 0 0 39461796 223320 0 744003 0 0 0 0 251916 881 0 881 224856 0 224856 0 0 0
20150706 06:58:23 131754524 105823500 25931024 21388 320 40195712 1444552 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1555936 0 0 39769576 222528 0 788665 0 0 0 0 251916 878 3 881 221760 656 222416 0 0 0
20150706 06:58:24 131754524 106129132 25625392 21388 320 40497336 1446840 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1637224 0 0 40074148 222064 0 727872 0 0 0 0 251916 881 0 881 224112 0 224112 0 0 0
20150706 06:58:25 131754524 106246448 25508076 21388 320 40617112 1449140 38976 63102664 65614688 0 4194300 537180 3657120 0 0 1436860 0 0 40188640 81076 221760 768123 0 0 0 0 251916 311 732 1043 78908 187304 266212 0 7 7
20150706 06:58:26 131754524 106369444 25385080 21388 320 40738788 1450252 38976 63086732 65614688 0 4194300 537180 3657120 0 0 1312692 0 0 40310972 87644 163016 692818 0 0 0 0 251988 363 638 1001 89520 162464 251984 0 7 7
20150706 06:58:27 131754524 106487556 25266968 21388 320 40857692 1450908 38980 63102664 65614688 0 4194300 537180 3657120 0 0 1157092 0 0 40430248 90012 195392 15270 0 0 0 0 251924 348 773 1121 87804 197216 285020 0 5 5
20150706 06:58:28 131754524 106551728 25202796 21388 320 40918844 1451816 38980 63102664 65614688 0 4194300 537180 3657120 0 0 898148 0 0 40491976 44288 260728 7805 0 0 0 0 251956 178 1023 1201 45516 260088 305604 0 10 10
20150706 06:58:29 131754524 106642416 25112108 21388 320 41008924 1452380 38980 63102664 65614688 0 4194300 537180 3657120 0 0 720628 0 0 40583632 68036 204456 11085 0 0 0 0 251956 271 798 1069 68944 203088 272032 0 9 9
20150706 06:58:30 131754524 106817968 24936556 21388 320 41185704 1452900 38980 63102664 65614688 0 4194300 537180 3657120 0 0 691940 0 0 40755748 131180 83152 21876 0 0 0 0 251892 517 442 959 130264 112472 242736 0 3 3
20150706 06:58:31 131754524 107103364 24651160 21388 320 41465696 1454008 38980 63102664 65614688 0 4194300 537180 3657120 0 0 763656 0 0 41039800 214180 0 35464 0 0 0 0 251892 847 20 867 214716 4760 219476 0 0 0
20150706 06:58:32 131754524 107407292 24347232 21388 320 41767376 1456340 38980 63102664 65614688 0 4194300 537180 3657120 0 0 847500 0 0 41343624 216116 0 43210 0 0 0 0 251892 845 5 850 215060 1112 216172 0 0 0
20150706 06:58:33 131754524 107720520 24034004 21388 320 42080236 1458632 38980 63102664 65614688 0 4194300 537180 3657120 0 0 935584 0 0 41653936 223220 0 43787 0 0 0 0 251892 882 0 882 223228 0 223228 0 0 0
20150706 06:58:34 131754524 108020732 23733792 21388 320 42379768 1461156 38980 63102664 65614688 0 4194300 537180 3657120 0 0 1026592 0 0 41953008 206156 45 45842 0 0 0 0 251892 816 2 818 207212 8 207220 0 1 1
20150706 06:58:35 131754524 108198224 23556300 21388 320 42554344 1463096 38980 63102664 65614688 0 4194300 537180 3657120 0 0 871056 0 0 42127436 108912 211743 32768 0 0 0 0 251892 431 697 1128 109260 177036 286296 0 5 5
20150706 06:58:36 131754524 108263228 23491296 21388 320 42619668 1465460 38980 63086736 65614688 0 4194300 537180 3657120 0 0 638620 0 0 42191760 45520 254400 8711 0 0 0 0 251996 175 980 1155 44116 250000 294116 0 10 10
20150706 06:58:37 131754524 108335372 23419152 21388 320 42692476 1465848 38980 63086736 65614688 0 4194300 537180 3657120 0 0 469476 0 0 42262272 52696 197056 8911 0 0 0 0 251964 214 923 1137 53720 235000 288720 0 7 7
20150706 06:58:38 131754524 108637848 23116676 21388 320 42993512 1466320 38980 63102664 65614688 0 4194300 537180 3657120 0 0 548832 0 0 42564920 223400 0 37324 0 0 0 0 251868 880 0 880 223912 0 223912 0 0 0
20150706 06:58:39 131754524 108931980 22822544 21388 320 43286340 1468776 38980 63102664 65614688 0 4194300 537180 3657120 0 0 620660 0 0 42857016 220912 0 36368 0 0 0 0 251868 860 6 866 219888 1200 221088 0 0 0
20150706 06:58:40 131754524 109228820 22525704 21388 320 43580760 1470828 38980 63102664 65614688 0 4194300 537180 3657120 0 0 695060 0 0 43152580 219332 0 38046 0 0 0 0 251868 862 0 862 219876 0 219876 0 0 0
20150706 06:58:41 131754524 109519140 22235384 21388 320 43868152 1472800 38980 63102664 65614688 0 4194300 537180 3657120 0 0 765036 0 0 43441892 218068 0 36747 0 0 0 0 251868 868 0 868 219060 0 219060 0 0 0
20150706 06:58:42 131754524 109821520 21933004 21388 320 44168828 1474884 38980 63102664 65614688 0 4194300 537180 3657120 0 0 843808 0 0 43741972 220996 0 37101 0 0 0 0 251868 872 0 872 221508 0 221508 0 0 0
20150706 06:58:43 131754524 110119900 21634624 21388 320 44464796 1476972 38980 63102664 65614688 0 4194300 537180 3657120 0 0 920264 0 0 44036584 218916 0 37726 0 0 0 0 251868 862 0 862 219172 0 219172 0 0 0
20150706 06:58:44 131754524 110426000 21328524 21388 320 44768992 1479108 38980 63102664 65614688 0 4194300 537180 3657120 0 0 999536 0 0 44341476 225632 0 37109 0 0 0 0 251868 891 0 891 226688 0 226688 0 0 0
20150706 06:58:45 131754524 110709316 21045208 21388 320 45048220 1481324 38980 63102664 65614688 0 4194300 537180 3657120 0 0 1073908 0 0 44621496 208608 0 264127 0 0 0 0 251868 820 0 820 209344 0 209344 0 0 0
20150706 06:58:46 131754524 111017740 20736784 21388 320 45348176 1483496 38980 63086004 65614688 0 4194300 537180 3657120 0 0 1149748 0 0 44920576 222952 0 42310 0 0 0 0 251868 880 0 880 224300 0 224300 0 0 0
20150706 06:58:47 131754524 111292484 20462040 21388 320 45623536 1485532 38980 63102292 65614688 0 4194300 537180 3657120 0 0 1199028 0 0 45194168 195552 30128 35988 0 0 0 0 251868 763 103 866 194972 26368 221340 0 2 2
20150706 06:58:48 131754524 111575836 20178688 21388 320 45904792 1487892 38980 63102296 65614688 0 4194300 537180 3657120 0 0 1271424 0 0 45475164 205120 0 33856 0 0 0 0 251868 811 4 815 206144 808 206952 0 0 0
20150706 06:58:49 131754524 111868064 19886460 21388 320 46192992 1489940 38980 63102660 65614688 0 4194300 537180 3657120 0 0 1349420 0 0 45764888 212656 0 34072 0 0 0 0 251868 826 1 827 210872 256 211128 0 0 0
20150706 06:58:50 131754524 112141336 19613188 21388 320 46461552 1492068 38980 63103020 65614688 0 4194300 537180 3657120 0 0 1416404 0 0 46031016 198856 0 32369 0 0 0 0 251868 790 11 801 199872 2696 202568 0 0 0
20150706 06:58:51 131754524 112429760 19324764 21388 320 46746852 1493912 38980 63103012 65614688 0 4194300 537180 3657120 0 0 1488568 0 0 46319924 215816 0 34506 0 0 0 0 251868 844 0 844 215120 0 215120 0 0 0
20150706 06:58:52 131754524 112677324 19077200 21388 320 46991860 1495656 38980 63102652 65614688 0 4194300 537180 3657120 0 0 1467588 0 0 46563192 182296 86080 30413 0 0 0 0 251868 722 190 912 182112 48640 230752 0 5 5
20150706 06:58:53 131754524 112731996 19022528 21388 320 47048676 1497472 38980 63102656 65614688 0 4194300 537180 3657120 0 0 1247672 0 0 46618416 40652 222192 6492 0 0 0 0 251932 164 890 1054 41224 225864 267088 0 12 12
20150706 06:58:54 131754524 112957224 18797300 21388 320 47271412 1497984 38980 63103024 65614688 0 4194300 537180 3657120 0 0 1286012 0 0 46842196 165428 32288 27698 0 0 0 0 251900 654 238 892 166356 60208 226564 0 1 1
20150706 06:58:55 131754524 113248012 18506512 21388 320 47564892 1499268 38980 63103024 65614688 0 4194300 537180 3657120 0 0 1358664 0 0 47130632 215428 0 34277 0 0 0 0 251900 844 25 869 215684 5848 221532 0 0 0
20150706 06:58:56 131754524 113542192 18212332 21388 320 47851248 1501708 38980 63098316 65614688 0 4194300 537180 3657120 0 0 1445096 0 0 47420476 203732 0 36071 0 0 0 0 251900 812 0 812 204392 0 204392 0 0 0
20150706 06:58:57 131754524 113828200 17926324 21388 320 48135596 1504084 38980 63102300 65614688 0 4194300 537180 3657120 0 0 1519628 0 0 47706044 210640 0 33646 0 0 0 0 251900 832 0 832 212432 0 212432 0 0 0
20150706 06:58:58 131754524 114117712 17636812 21388 320 48420384 1506220 38980 63101928 65614688 0 4194300 537180 3657120 0 0 1590496 0 0 47990832 213856 0 33489 0 0 0 0 251900 839 0 839 212320 0 212320 0 0 0
20150706 06:58:59 131754524 114190856 17563668 21388 320 48496540 1508048 38980 63102652 65614688 0 4194300 537180 3657120 0 0 1349420 0 0 48064900 54016 245720 8955 0 0 0 0 251900 210 836 1046 53760 213120 266880 0 11 11
20150706 06:59:00 131754524 114240476 17514048 21388 320 48546416 1508580 38980 63102664 65614688 0 4194300 537180 3657120 0 0 1101652 0 0 48114876 36864 263352 6047 0 0 0 0 251932 143 1009 1152 36608 257256 293864 0 14 14
20150706 06:59:01 131754524 114295832 17458692 21388 320 48598752 1508916 38980 63102664 65614688 0 4194300 537180 3657120 0 0 889940 0 0 48169164 40448 221648 6278 0 0 0 0 252028 155 888 1043 39680 225992 265672 0 11 11
20150706 06:59:02 131754524 114345612 17408912 21388 320 48650040 1509272 38980 63102660 65614688 0 4194300 537180 3657120 0 0 666736 0 0 48219636 37376 241648 5870 0 0 0 0 252028 153 957 1110 39168 243608 282776 0 14 14
20150706 06:59:03 131754524 114446048 17308476 21388 320 48740720 1509696 38980 63103376 65614688 0 4194300 537180 3657120 0 0 579568 0 0 48312096 68608 121136 231352 0 0 0 0 252060 261 600 861 66816 151168 217984 0 6 6
20150706 06:59:04 131754524 114702976 17051548 21388 320 49001284 1510400 38980 63102664 65614688 0 4194300 537180 3657120 0 0 644212 0 0 48571468 196096 0 43720 0 0 0 0 252092 772 4 776 197888 1000 198888 0 0 0
20150706 06:59:05 131754524 114983568 16770956 21388 320 49281828 1512548 38980 63102296 65614688 0 4194300 537180 3657120 0 0 714100 0 0 48850336 208064 77 31050 0 0 0 0 252092 815 9 824 207296 1376 208672 0 1 1
20150706 06:59:06 131754524 115262584 16491940 21388 320 49557180 1514512 38980 63096872 65614688 0 4194300 537180 3657120 0 0 781252 0 0 49125508 207008 0 32872 0 0 0 0 252092 814 4 818 207552 61 207613 0 0 0
20150706 06:59:07 131754524 115551488 16203036 21388 320 49843492 1516404 38980 63103016 65614688 0 4194300 537180 3657120 0 0 859468 0 0 49413940 215776 0 35355 0 0 0 0 252092 845 0 845 215744 0 215744 0 0 0
20150706 06:59:08 131754524 115748916 16005608 21388 320 50040008 1518184 38980 63102296 65614688 0 4194300 537180 3657120 0 0 780480 0 0 49608676 145600 114072 23134 0 0 0 0 252092 565 314 879 144352 80384 224736 0 7 7
20150706 06:59:09 131754524 115773240 15981284 21388 320 50065440 1519164 38980 63102664 65614688 0 4194300 537180 3657120 0 0 545708 0 0 49633008 16640 235496 2563 0 0 0 0 252156 69 893 962 17376 227424 244800 0 14 14
20150706 06:59:10 131754524 115803044 15951480 21388 320 50094576 1519620 38980 63102300 65614688 0 4194300 537180 3657120 0 0 342452 0 0 49665588 23056 218912 4087 0 0 0 0 252124 94 886 980 23824 224360 248184 0 13 13
20150706 06:59:11 131754524 116015928 15738596 21388 320 50305276 1520220 38980 63102664 65614688 0 4194300 537180 3657120 0 0 392060 0 0 49874884 161408 9120 26161 0 0 0 0 252220 648 175 823 161152 43280 204432 0 0 0
20150706 06:59:12 131754524 116236480 15518044 21388 320 50525196 1521296 38980 63102664 65614688 0 4194300 537180 3657120 0 0 449512 0 0 50094352 163712 0 26224 0 0 0 0 252220 701 9 710 176512 2152 178664 0 0 0
20150706 06:59:13 131754524 116524080 15230444 21388 320 50809752 1523252 38980 63102660 65614688 0 4194300 537180 3657120 0 0 521096 0 0 50376992 212240 0 265492 0 0 0 0 252156 813 0 813 199728 0 199728 0 0 0
20150706 06:59:14 131754524 116819720 14934804 21388 320 51102620 1525100 38980 63102664 65614688 0 4194300 537180 3657120 0 0 595560 0 0 50669980 218348 0 39161 0 0 0 0 252156 888 0 888 218868 0 218868 0 0 0
20150706 06:59:15 131754524 117129240 14625284 21388 320 51411992 1527636 38980 63102280 65614688 0 4194300 537180 3657120 0 0 692920 0 0 50977132 211904 0 41130 0 0 0 0 252156 865 0 865 213400 0 213400 0 0 0
20150706 06:59:16 131754524 117428752 14325772 21388 320 51707052 1530300 38980 63090704 65614688 0 4194300 537180 3657120 0 0 772040 0 0 51273908 215512 12 37371 0 0 0 0 252156 860 1 861 215512 12 215524 0 1 1
20150706 06:59:17 131754524 117724296 14030228 21388 320 52001372 1532172 38980 63102296 65614688 0 4194300 537180 3657120 0 0 847064 0 0 51565520 220452 0 35608 0 0 0 0 252156 871 0 871 221188 0 221188 0 0 0
20150706 06:59:18 131754524 118028588 13725936 21388 320 52302656 1534364 38980 63102660 65614688 0 4194300 537180 3657120 0 0 928132 0 0 51867048 216448 0 35798 0 0 0 0 252156 874 0 874 217504 0 217504 0 0 0
20150706 06:59:19 131754524 118313440 13441084 21388 320 52584968 1536664 38980 63102660 65614688 0 4194300 537180 3657120 0 0 1000744 0 0 52150296 211608 0 34087 0 0 0 0 252156 836 0 836 212632 0 212632 0 0 0
20150706 06:59:20 131754524 118610292 13144232 21388 320 52878332 1538872 38980 63102664 65614688 0 4194300 537180 3657120 0 0 1076096 0 0 52445724 221724 0 34607 0 0 0 0 252156 877 0 877 220700 0 220700 0 0 0
20150706 06:59:21 131754524 118866552 12887972 21388 320 53135280 1540720 38980 63103020 65614688 0 4194300 537180 3657120 0 0 1114764 0 0 52699668 190736 26160 27453 0 0 0 0 252156 756 102 858 191248 26112 217360 0 1 1
20150706 06:59:22 131754524 119144368 12610156 21388 320 53407048 1542500 38980 63103748 65614688 0 4194300 537180 3657120 0 0 1182372 0 0 52971524 204112 0 126317 0 0 0 0 252156 803 1 804 203856 48 203904 0 0 0
20150706 06:59:23 131754524 119453776 12300748 21388 320 53713748 1544560 38980 63104104 65614688 0 4194300 537180 3657120 0 0 1267844 0 0 53279212 221436 0 177120 0 0 0 0 252156 872 0 872 220924 0 220924 0 0 0
20150706 06:59:24 131754524 119740936 12013588 21388 320 54000636 1547000 38980 63102296 65614688 0 4194300 537180 3657120 0 0 1339888 0 0 53566616 214880 0 36621 0 0 0 0 252156 851 0 851 216160 0 216160 0 0 0
20150706 06:59:25 131754524 120036660 11717864 21388 320 54296200 1548868 38980 63102664 65614688 0 4194300 537180 3657120 0 0 1416164 0 0 53858804 217060 0 35744 0 0 0 0 252156 871 0 871 217316 0 217316 0 0 0
20150706 06:59:26 131754524 120103404 11651120 21388 320 54360700 1550684 38980 63086736 65614688 0 4194300 537180 3657120 0 0 1129476 0 0 53925304 49152 303040 7982 0 0 0 0 252156 193 1072 1265 49408 273240 322648 0 8 8
20150706 06:59:27 131754524 120339140 11415384 21388 320 54596448 1551580 38980 63102660 65614688 0 4194300 537180 3657120 0 0 1191552 0 0 54160464 174336 0 29317 0 0 0 0 252124 692 118 810 175104 29800 204904 0 0 0
20150706 06:59:28 131754524 120642332 11112192 21388 320 54895724 1553372 38980 63103020 65614688 0 4194300 537180 3657120 0 0 1270788 0 0 54461132 221552 0 36219 0 0 0 0 252124 867 0 867 220528 0 220528 0 0 0
